"","plate.barcode","annotation","subannotation"
"F9.MAA000776.3_10_M.1.1","MAA000776","Macrophages/Dendritic cells/Monocytes and others",NA
"H13.MAA000776.3_10_M.1.1","MAA000776","Natural Killer cells",NA
"J16.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"L11.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"N5.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"O21.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"C14.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"D18.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"F11.MAA000776.3_10_M.1.1","MAA000776","Natural Killer cells",NA
"H16.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"J17.MAA000776.3_10_M.1.1","MAA000776","Macrophages/Dendritic cells/Monocytes and others",NA
"L12.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"N6.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"O22.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"A1.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"B5.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"B6.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"C15.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"D19.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"F12.MAA000776.3_10_M.1.1","MAA000776","Natural Killer cells",NA
"H17.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"J18.MAA000776.3_10_M.1.1","MAA000776","9CD8+ T cells",NA
"L15.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"N8.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"A2.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"P2.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"A3.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"B7.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"C16.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"D21.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"F13.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"A4.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"H18.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"B9.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"C17.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"J22.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"L18.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"N11.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"P3.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"D22.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"F15.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"A5.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"H19.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"K1.MAA000776.3_10_M.1.1","MAA000776","Macrophages/Dendritic cells/Monocytes and others",NA
"L19.MAA000776.3_10_M.1.1","MAA000776","9CD8+ T cells",NA
"N13.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"P4.MAA000776.3_10_M.1.1","MAA000776","Natural Killer cells",NA
"B10.MAA000776.3_10_M.1.1","MAA000776","Natural Killer cells",NA
"M1.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"N14.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"P7.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"C18.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"A6.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"E1.MAA000776.3_10_M.1.1","MAA000776","9CD8+ T cells",NA
"F16.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"H21.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"K4.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"H22.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"K5.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"M2.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"N15.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"P10.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"B12.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"C19.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"E2.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"F18.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"A7.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"P11.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"A8.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"B14.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"C21.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"B13.MAA000776.3_10_M.1.1","MAA000776","Natural Killer cells",NA
"E5.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"F20.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"I3.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"C20.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"E4.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"F19.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"I1.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"K6.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"M4.MAA000776.3_10_M.1.1","MAA000776","Marginal Zone B cells",NA
"N16.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"K7.MAA000776.3_10_M.1.1","MAA000776","T1/T2/Follicular B cells",NA
"M5.MAA000776.3_10_M.1.1","MAA000776","CD4+ T cells",NA
"N21.MAA000776.3_10_M.1.1","MAA000776","Natural Killer cells",NA
"A20.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B22.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"D2.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"E6.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G15.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"H17.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"J1.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"E7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F13.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"G16.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"J2.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A21.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"C1.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"D3.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H20.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"J3.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"A22.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"B1.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C3.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"D5.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"C2.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"D4.MAA000779.3_11_M.1.1","MAA000779","Natural Killer cells",NA
"E8.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F14.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"G17.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"E9.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B2.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"C4.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"D6.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"E10.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F16.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F15.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G19.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H22.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"G18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H21.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B3.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C5.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"D7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"E11.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F17.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G20.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"I1.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A1.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G21.MAA000779.3_11_M.1.1","MAA000779","Natural Killer cells",NA
"I2.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A3.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B5.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A2.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B4.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"C6.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"D8.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"E12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"D9.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A4.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B6.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C8.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"D10.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"E14.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"E13.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F21.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H1.MAA000779.3_11_M.1.1","MAA000779","9CD8+ T cells",NA
"I5.MAA000779.3_11_M.1.1","MAA000779","9CD8+ T cells",NA
"F20.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"G22.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"I3.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B7.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"C9.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"D11.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"E16.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F22.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H2.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"I6.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A5.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H3.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"I7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B9.MAA000779.3_11_M.1.1","MAA000779","9CD8+ T cells",NA
"C11.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"A6.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B8.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"C10.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"D12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"E17.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G1.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"D13.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A8.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B10.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"C12.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"D14.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"E19.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"G3.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"E18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H5.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"I9.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G2.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"H4.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"I8.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C13.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"D15.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"E21.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G4.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H6.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"I10.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A9.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B11.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A11.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B13.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"A10.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C15.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"D17.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F1.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B12.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"C14.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"D16.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"E22.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"G5.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"I11.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G6.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A12.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"B14.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C16.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"D18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F2.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"G7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H9.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"H8.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"I13.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"I12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C17.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"D21.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F3.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G8.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H10.MAA000779.3_11_M.1.1","MAA000779","Natural Killer cells",NA
"I15.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A13.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"B15.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G9.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H11.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"I16.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"A14.MAA000779.3_11_M.1.1","MAA000779","9CD8+ T cells",NA
"B16.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C18.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"D22.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F4.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A15.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A16.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"B18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C20.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B17.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"E2.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G11.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C19.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"E1.MAA000779.3_11_M.1.1","MAA000779","9CD8+ T cells",NA
"F5.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G10.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"I18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H13.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"A17.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"B19.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C21.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"E3.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F8.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H14.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"I20.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"I19.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"F9.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"G13.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"I21.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"A18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B20.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"C22.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"H16.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"I22.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"K3.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L5.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M10.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O16.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"P19.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"A19.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"B21.MAA000779.3_11_M.1.1","MAA000779","Natural Killer cells",NA
"E5.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"F11.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"G14.MAA000779.3_11_M.1.1","MAA000779","Natural Killer cells",NA
"O17.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"P20.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"K5.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"K4.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M11.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N13.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L8.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K6.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L9.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M13.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N15.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O19.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N14.MAA000779.3_11_M.1.1","MAA000779","9CD8+ T cells",NA
"O18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"P21.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"P22.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K7.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"L10.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M14.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N16.MAA000779.3_11_M.1.1","MAA000779","9CD8+ T cells",NA
"O20.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N17.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"O21.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"K8.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L12.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"M15.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K10.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K9.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L14.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M17.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N20.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L13.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M16.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N19.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O22.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"P1.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K11.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L15.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"M18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N21.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"P2.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"K12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L16.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"M19.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N22.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"P3.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K13.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L17.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"M20.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O1.MAA000779.3_11_M.1.1","MAA000779","Natural Killer cells",NA
"P4.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"J12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K14.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
