"","plate.barcode","annotation","subannotation"
"F22.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"H8.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"I22.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"K9.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"L19.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"G1.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"A19.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"C2.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"D7.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"E15.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"G2.MAA000639.3_9_M.1.1","MAA000639","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"H9.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"H10.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"J4.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"J2.MAA000639.3_9_M.1.1","MAA000639","Monocytes_Monocyte-Progenitors","Monocyte0"
"K10.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"L20.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"N5.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"O15.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"P17.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"K11.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"A20.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"C3.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"D8.MAA000639.3_9_M.1.1","MAA000639","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"E16.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"G3.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"L21.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"H16.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"J6.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"N7.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"O16.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"P18.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"K13.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"A21.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"C4.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"D9.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"E17.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"G5.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"L22.MAA000639.3_9_M.1.1","MAA000639","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"H17.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"J8.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"N8.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"O17.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"P20.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"K15.MAA000639.3_9_M.1.1","MAA000639","Monocytes_Monocyte-Progenitors","Monocyte0"
"A22.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"C5.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"D10.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"E18.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"G6.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"M1.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"H18.MAA000639.3_9_M.1.1","MAA000639","Monocytes_Monocyte-Progenitors","Monocyte0"
"J9.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"N9.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"O18.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"P21.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"K16.MAA000639.3_9_M.1.1","MAA000639","Monocytes_Monocyte-Progenitors","Monocyte2"
"B1.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"C6.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"D11.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"E19.MAA000639.3_9_M.1.1","MAA000639","Monocytes_Monocyte-Progenitors","Monocyte0"
"G8.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"H19.MAA000639.3_9_M.1.1","MAA000639","Monocytes_Monocyte-Progenitors","Monocyte0"
"J10.MAA000639.3_9_M.1.1","MAA000639","Monocytes_Monocyte-Progenitors","Monocyte0"
"K18.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"M2.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"M3.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"N12.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"N11.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"O19.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"O20.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"E20.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"G9.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"H21.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"J11.MAA000639.3_9_M.1.1","MAA000639","Monocytes_Monocyte-Progenitors","Monocyte0"
"K19.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"M4.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"N13.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"O21.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"B2.MAA000639.3_9_M.1.1","MAA000639","Neutrophils",NA
"C7.MAA000639.3_9_M.1.1","MAA000639","Proliferating-Neutrophils",NA
"D12.MAA000639.3_9_M.1.1","MAA000639","Resting-Granulocytes",NA
"J7.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"K17.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"M1.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B5"
"N4.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"A17.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"B22.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"D5.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"F13.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"G19.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"I1.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"A19.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"M2.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B5"
"N5.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"A20.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"C3.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"D7.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"C1.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"E10.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"D6.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"E9.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"F14.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"G21.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"I2.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"J8.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"K18.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"F15.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"A22.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"C4.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"D8.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"E11.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"F16.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"G22.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"H1.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"I4.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"J9.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"K19.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"M3.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"N7.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"I6.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"B1.MAA000652.3_10_M.1.1","MAA000652","Neutrophils",NA
"C5.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"D9.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"E12.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"F17.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"H2.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"I7.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"J13.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"J12.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"K21.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"K20.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"M4.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"N8.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"M5.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"D10.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"E13.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"F18.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"H3.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"I8.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"J14.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"K22.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"M6.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"N10.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"N9.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"B3.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"C6.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"I10.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"J15.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"L1.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"M7.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"N12.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"B4.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"C7.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"D11.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"E14.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"F19.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"H5.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"B5.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"M8.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"N14.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"C8.MAA000652.3_10_M.1.1","MAA000652","Resting-Granulocytes",NA
"C9.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"D13.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"D12.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"E15.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"F21.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"H6.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"I11.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"J16.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"E16.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"A1.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"B7.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"C10.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"E17.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"G1.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"H8.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"I13.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B5"
"J19.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"H7.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"I12.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"J17.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"L3.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"M9.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"N15.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"L4.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"B8.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"C11.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"E19.MAA000652.3_10_M.1.1","MAA000652","Resting-Granulocytes",NA
"G3.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"H9.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"I14.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"J20.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"L5.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B7"
"M12.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"N17.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"M11.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"N16.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"A2.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"G4.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"H10.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"I15.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"J21.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"L6.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"M13.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"N18.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"A4.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"A3.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"C12.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"D16.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"E20.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"B10.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"L7.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"M14.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"A5.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"B11.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"C13.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"C14.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"D18.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"E22.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B5"
"D17.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"E21.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B5"
"G5.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"H11.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"I16.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"J22.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"G6.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"A6.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"B12.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"C15.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"D19.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"F1.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"G7.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"H12.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"H13.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"I18.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"I17.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"K1.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"L11.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"M15.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"K3.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"A7.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"B13.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"C17.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"D20.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"F2.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"G8.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"H14.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"I19.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"K4.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"L13.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"M16.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"M17.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"C18.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"D21.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"F4.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"G9.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"H15.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"I20.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"K5.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"L14.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"M18.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"A8.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"B14.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"G10.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"H16.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"I21.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"K6.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"L16.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"M19.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"A10.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"A11.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"B15.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B7"
"C19.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"D22.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"F5.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"B16.MAA000652.3_10_M.1.1","MAA000652","Neutrophils",NA
"M20.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"A12.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B5"
"C20.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"B17.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"C21.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"E2.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"F6.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"G12.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"H17.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"J1.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"K9.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"L17.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"F7.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"M21.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"A13.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"B18.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"C22.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"E3.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"F8.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"G13.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"H18.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"K11.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"L18.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"G14.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"A14.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"B19.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"D1.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"E4.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"H19.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"F9.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"G15.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"H20.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"J3.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"K13.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"L19.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"M22.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"J4.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"A15.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"B20.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"D3.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"E5.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"F10.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"G16.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"H21.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"J5.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"K15.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"K14.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"L21.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"N2.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"L20.MAA000652.3_10_M.1.1","MAA000652","Proliferating-Neutrophils",NA
"N1.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"F12.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"G18.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"H22.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"J6.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"K16.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"L22.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"N3.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B5"
"O9.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"P12.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"A16.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"B21.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"E6.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"O10.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"P14.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"O11.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"O12.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"P16.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"O13.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"P17.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"O14.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"P18.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"P19.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"O15.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"O16.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"P20.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"O17.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B5"
"O18.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"P22.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"P21.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"O19.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"O20.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"N20.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"O21.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"O22.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"N21.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"P1.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
