"","annotation","subannotation"
"B4.MAA100040.3_11_M.1.1","hepatocytes",NA
"C4.MAA100040.3_11_M.1.1","hepatocytes",NA
"D4.MAA100040.3_11_M.1.1","hepatocytes",NA
"B2.MAA100040.3_11_M.1.1","hepatocytes",NA
"D2.MAA100040.3_11_M.1.1","hepatocytes",NA
"A2.MAA100040.3_11_M.1.1","hepatocytes",NA
"B3.MAA100040.3_11_M.1.1","hepatocytes",NA
"D3.MAA100040.3_11_M.1.1","hepatocytes",NA
"E3.MAA100040.3_11_M.1.1","hepatocytes",NA
"F3.MAA100040.3_11_M.1.1","hepatocytes",NA
"D5.MAA100040.3_11_M.1.1","hepatocytes",NA
"E5.MAA100040.3_11_M.1.1","hepatocytes",NA
"F5.MAA100040.3_11_M.1.1","hepatocytes",NA
"G5.MAA100040.3_11_M.1.1","hepatocytes",NA
"C6.MAA100040.3_11_M.1.1","hepatocytes",NA
"F6.MAA100040.3_11_M.1.1","hepatocytes",NA
"G6.MAA100040.3_11_M.1.1","hepatocytes",NA
"E7.MAA100040.3_11_M.1.1","hepatocytes",NA
"F7.MAA100040.3_11_M.1.1","hepatocytes",NA
"E8.MAA100040.3_11_M.1.1","hepatocytes",NA
"F8.MAA100040.3_11_M.1.1","hepatocytes",NA
"F9.MAA100040.3_11_M.1.1","hepatocytes",NA
"C10.MAA100040.3_11_M.1.1","hepatocytes",NA
"B6.MAA100040.3_11_M.1.1","hepatocytes",NA
"C7.MAA100040.3_11_M.1.1","hepatocytes",NA
"A6.MAA100040.3_11_M.1.1","hepatocytes",NA
"B7.MAA100040.3_11_M.1.1","hepatocytes",NA
"A7.MAA100040.3_11_M.1.1","hepatocytes",NA
"B8.MAA100040.3_11_M.1.1","hepatocytes",NA
"A9.MAA100040.3_11_M.1.1","hepatocytes",NA
"H12.MAA100040.3_11_M.1.1","hepatocytes",NA
"D12.MAA100138.3_56_F.1.1","hepatocytes",NA
"E12.MAA100138.3_56_F.1.1","hepatocytes",NA
"H12.MAA100138.3_56_F.1.1","hepatocytes",NA
"A2.MAA100138.3_56_F.1.1","hepatocytes",NA
"B2.MAA100138.3_56_F.1.1","hepatocytes",NA
"C2.MAA100138.3_56_F.1.1","hepatocytes",NA
"A3.MAA100138.3_56_F.1.1","hepatocytes",NA
"B3.MAA100138.3_56_F.1.1","hepatocytes",NA
"C3.MAA100138.3_56_F.1.1","hepatocytes",NA
"A1.MAA100138.3_56_F.1.1","hepatocytes",NA
"B1.MAA100138.3_56_F.1.1","hepatocytes",NA
"C1.MAA100138.3_56_F.1.1","hepatocytes",NA
"A4.MAA100138.3_56_F.1.1","hepatocytes",NA
"B4.MAA100138.3_56_F.1.1","hepatocytes",NA
"C4.MAA100138.3_56_F.1.1","hepatocytes",NA
"D9.MAA100138.3_56_F.1.1","hepatocytes",NA
"E9.MAA100138.3_56_F.1.1","hepatocytes",NA
"F9.MAA100138.3_56_F.1.1","hepatocytes",NA
"G9.MAA100138.3_56_F.1.1","hepatocytes",NA
"H9.MAA100138.3_56_F.1.1","hepatocytes",NA
"G10.MAA100138.3_56_F.1.1","hepatocytes",NA
"D10.MAA100138.3_56_F.1.1","hepatocytes",NA
"E10.MAA100138.3_56_F.1.1","hepatocytes",NA
"F10.MAA100138.3_56_F.1.1","hepatocytes",NA
"C11.MAA100138.3_56_F.1.1","hepatocytes",NA
"D11.MAA100138.3_56_F.1.1","hepatocytes",NA
"E11.MAA100138.3_56_F.1.1","hepatocytes",NA
"F11.MAA100138.3_56_F.1.1","hepatocytes",NA
"G11.MAA100138.3_56_F.1.1","hepatocytes",NA
"H11.MAA100138.3_56_F.1.1","hepatocytes",NA
"B10.MAA100138.3_56_F.1.1","hepatocytes",NA
"A11.MAA100138.3_56_F.1.1","hepatocytes",NA
"B11.MAA100138.3_56_F.1.1","hepatocytes",NA
"A5.MAA100138.3_56_F.1.1","hepatocytes",NA
"B5.MAA100138.3_56_F.1.1","hepatocytes",NA
"A6.MAA100138.3_56_F.1.1","hepatocytes",NA
"B6.MAA100138.3_56_F.1.1","hepatocytes",NA
"A7.MAA100138.3_56_F.1.1","hepatocytes",NA
"B7.MAA100138.3_56_F.1.1","hepatocytes",NA
"A8.MAA100138.3_56_F.1.1","hepatocytes",NA
"B8.MAA100138.3_56_F.1.1","hepatocytes",NA
"A9.MAA100138.3_56_F.1.1","hepatocytes",NA
"B9.MAA100138.3_56_F.1.1","hepatocytes",NA
"A10.MAA100138.3_56_F.1.1","hepatocytes",NA
"E2.MAA100138.3_56_F.1.1","hepatocytes",NA
"F2.MAA100138.3_56_F.1.1","hepatocytes",NA
"G2.MAA100138.3_56_F.1.1","hepatocytes",NA
"D2.MAA100138.3_56_F.1.1","hepatocytes",NA
"D3.MAA100138.3_56_F.1.1","hepatocytes",NA
"E3.MAA100138.3_56_F.1.1","hepatocytes",NA
"F3.MAA100138.3_56_F.1.1","hepatocytes",NA
"H3.MAA100138.3_56_F.1.1","hepatocytes",NA
"E5.MAA100138.3_56_F.1.1","hepatocytes",NA
"F5.MAA100138.3_56_F.1.1","hepatocytes",NA
"G5.MAA100138.3_56_F.1.1","hepatocytes",NA
"D5.MAA100138.3_56_F.1.1","hepatocytes",NA
"D6.MAA100138.3_56_F.1.1","hepatocytes",NA
"E6.MAA100138.3_56_F.1.1","hepatocytes",NA
"F6.MAA100138.3_56_F.1.1","hepatocytes",NA
"G6.MAA100138.3_56_F.1.1","hepatocytes",NA
"H6.MAA100138.3_56_F.1.1","hepatocytes",NA
"E8.MAA100138.3_56_F.1.1","hepatocytes",NA
"F8.MAA100138.3_56_F.1.1","hepatocytes",NA
"G8.MAA100138.3_56_F.1.1","hepatocytes",NA
"C8.MAA100138.3_56_F.1.1","hepatocytes",NA
"D1.MAA100138.3_56_F.1.1","hepatocytes",NA
"E1.MAA100138.3_56_F.1.1","hepatocytes",NA
"F1.MAA100138.3_56_F.1.1","hepatocytes",NA
"H1.MAA100138.3_56_F.1.1","hepatocytes",NA
"H2.MAA100138.3_56_F.1.1","hepatocytes",NA
"D4.MAA100138.3_56_F.1.1","hepatocytes",NA
"E4.MAA100138.3_56_F.1.1","hepatocytes",NA
"F4.MAA100138.3_56_F.1.1","hepatocytes",NA
"G4.MAA100138.3_56_F.1.1","hepatocytes",NA
"H5.MAA100138.3_56_F.1.1","hepatocytes",NA
"C6.MAA100138.3_56_F.1.1","hepatocytes",NA
"C7.MAA100138.3_56_F.1.1","hepatocytes",NA
"D7.MAA100138.3_56_F.1.1","hepatocytes",NA
"E7.MAA100138.3_56_F.1.1","hepatocytes",NA
"F7.MAA100138.3_56_F.1.1","hepatocytes",NA
"G7.MAA100138.3_56_F.1.1","hepatocytes",NA
"H8.MAA100138.3_56_F.1.1","hepatocytes",NA
"C1.MAA100140.3_57_F.1.1","hepatocytes",NA
"D1.MAA100140.3_57_F.1.1","hepatocytes",NA
"E1.MAA100140.3_57_F.1.1","hepatocytes",NA
"F1.MAA100140.3_57_F.1.1","hepatocytes",NA
"G1.MAA100140.3_57_F.1.1","hepatocytes",NA
"H1.MAA100140.3_57_F.1.1","hepatocytes",NA
"C2.MAA100140.3_57_F.1.1","hepatocytes",NA
"D2.MAA100140.3_57_F.1.1","hepatocytes",NA
"E2.MAA100140.3_57_F.1.1","hepatocytes",NA
"F2.MAA100140.3_57_F.1.1","hepatocytes",NA
"H2.MAA100140.3_57_F.1.1","hepatocytes",NA
"C3.MAA100140.3_57_F.1.1","hepatocytes",NA
"E3.MAA100140.3_57_F.1.1","hepatocytes",NA
"F3.MAA100140.3_57_F.1.1","hepatocytes",NA
"G3.MAA100140.3_57_F.1.1","hepatocytes",NA
"H3.MAA100140.3_57_F.1.1","hepatocytes",NA
"C4.MAA100140.3_57_F.1.1","hepatocytes",NA
"D4.MAA100140.3_57_F.1.1","hepatocytes",NA
"E4.MAA100140.3_57_F.1.1","hepatocytes",NA
"F4.MAA100140.3_57_F.1.1","hepatocytes",NA
"G4.MAA100140.3_57_F.1.1","hepatocytes",NA
"H4.MAA100140.3_57_F.1.1","hepatocytes",NA
"E5.MAA100140.3_57_F.1.1","hepatocytes",NA
"F5.MAA100140.3_57_F.1.1","hepatocytes",NA
"H5.MAA100140.3_57_F.1.1","hepatocytes",NA
"C5.MAA100140.3_57_F.1.1","hepatocytes",NA
"D5.MAA100140.3_57_F.1.1","hepatocytes",NA
"C7.MAA100140.3_57_F.1.1","hepatocytes",NA
"C6.MAA100140.3_57_F.1.1","hepatocytes",NA
"E7.MAA100140.3_57_F.1.1","hepatocytes",NA
"F7.MAA100140.3_57_F.1.1","hepatocytes",NA
"D6.MAA100140.3_57_F.1.1","hepatocytes",NA
"E6.MAA100140.3_57_F.1.1","hepatocytes",NA
"F6.MAA100140.3_57_F.1.1","hepatocytes",NA
"G6.MAA100140.3_57_F.1.1","hepatocytes",NA
"H6.MAA100140.3_57_F.1.1","hepatocytes",NA
"H7.MAA100140.3_57_F.1.1","hepatocytes",NA
"C8.MAA100140.3_57_F.1.1","hepatocytes",NA
"D8.MAA100140.3_57_F.1.1","hepatocytes",NA
"E8.MAA100140.3_57_F.1.1","hepatocytes",NA
"F8.MAA100140.3_57_F.1.1","hepatocytes",NA
"G8.MAA100140.3_57_F.1.1","hepatocytes",NA
"C9.MAA100140.3_57_F.1.1","hepatocytes",NA
"E9.MAA100140.3_57_F.1.1","hepatocytes",NA
"F9.MAA100140.3_57_F.1.1","hepatocytes",NA
"H9.MAA100140.3_57_F.1.1","hepatocytes",NA
"C10.MAA100140.3_57_F.1.1","hepatocytes",NA
"D10.MAA100140.3_57_F.1.1","hepatocytes",NA
"E10.MAA100140.3_57_F.1.1","hepatocytes",NA
"F10.MAA100140.3_57_F.1.1","hepatocytes",NA
"G10.MAA100140.3_57_F.1.1","hepatocytes",NA
"C11.MAA100140.3_57_F.1.1","hepatocytes",NA
"D11.MAA100140.3_57_F.1.1","hepatocytes",NA
"E11.MAA100140.3_57_F.1.1","hepatocytes",NA
"G11.MAA100140.3_57_F.1.1","hepatocytes",NA
"H11.MAA100140.3_57_F.1.1","hepatocytes",NA
"C12.MAA100140.3_57_F.1.1","hepatocytes",NA
"D12.MAA100140.3_57_F.1.1","hepatocytes",NA
"E12.MAA100140.3_57_F.1.1","hepatocytes",NA
"A4.MAA100140.3_57_F.1.1","hepatocytes",NA
"B4.MAA100140.3_57_F.1.1","hepatocytes",NA
"A5.MAA100140.3_57_F.1.1","hepatocytes",NA
"B5.MAA100140.3_57_F.1.1","hepatocytes",NA
"A6.MAA100140.3_57_F.1.1","hepatocytes",NA
"B6.MAA100140.3_57_F.1.1","hepatocytes",NA
"A8.MAA100140.3_57_F.1.1","hepatocytes",NA
"A9.MAA100140.3_57_F.1.1","hepatocytes",NA
"B9.MAA100140.3_57_F.1.1","hepatocytes",NA
"A11.MAA100140.3_57_F.1.1","hepatocytes",NA
"A12.MAA100140.3_57_F.1.1","hepatocytes",NA
"B12.MAA100140.3_57_F.1.1","hepatocytes",NA
"A7.MAA100140.3_57_F.1.1","hepatocytes",NA
"A2.MAA100140.3_57_F.1.1","hepatocytes",NA
"B2.MAA100140.3_57_F.1.1","hepatocytes",NA
"A3.MAA100140.3_57_F.1.1","hepatocytes",NA
"B3.MAA100140.3_57_F.1.1","hepatocytes",NA
"H12.MAA100140.3_57_F.1.1","hepatocytes",NA
"A1.MAA100140.3_57_F.1.1","hepatocytes",NA
"B1.MAA100140.3_57_F.1.1","hepatocytes",NA
"A4.MAA100041.3_9_M.1.1","hepatocytes",NA
"B7.MAA100041.3_9_M.1.1","hepatocytes",NA
"H8.MAA100041.3_9_M.1.1","hepatocytes",NA
"A10.MAA100041.3_9_M.1.1","hepatocytes",NA
"D10.MAA100041.3_9_M.1.1","hepatocytes",NA
"H11.MAA100041.3_9_M.1.1","hepatocytes",NA
"C8.MAA100041.3_9_M.1.1","hepatocytes",NA
"C9.MAA100041.3_9_M.1.1","hepatocytes",NA
"E9.MAA100041.3_9_M.1.1","hepatocytes",NA
"H9.MAA100041.3_9_M.1.1","hepatocytes",NA
"H10.MAA100041.3_9_M.1.1","hepatocytes",NA
"A11.MAA100041.3_9_M.1.1","hepatocytes",NA
"B12.MAA100041.3_9_M.1.1","hepatocytes",NA
"C12.MAA100041.3_9_M.1.1","hepatocytes",NA
"H12.MAA100041.3_9_M.1.1","hepatocytes",NA
"D2.MAA100041.3_9_M.1.1","hepatocytes",NA
"H2.MAA100041.3_9_M.1.1","hepatocytes",NA
"H1.MAA100041.3_9_M.1.1","hepatocytes",NA
"B3.MAA100041.3_9_M.1.1","hepatocytes",NA
"C3.MAA100041.3_9_M.1.1","hepatocytes",NA
"D3.MAA100041.3_9_M.1.1","hepatocytes",NA
"H3.MAA100041.3_9_M.1.1","hepatocytes",NA
"E4.MAA100042.3_9_M.1.1","hepatocytes",NA
"E6.MAA100042.3_9_M.1.1","endothelial_cells",NA
"G7.MAA100042.3_9_M.1.1","hepatocytes",NA
"G8.MAA100042.3_9_M.1.1","endothelial_cells",NA
"G9.MAA100042.3_9_M.1.1","endothelial_cells",NA
"H1.MAA100042.3_9_M.1.1","hepatocytes",NA
"H2.MAA100042.3_9_M.1.1","hepatocytes",NA
"H5.MAA100042.3_9_M.1.1","endothelial_cells",NA
"F4.MAA100042.3_9_M.1.1","hepatocytes",NA
"H6.MAA100042.3_9_M.1.1","endothelial_cells",NA
"F6.MAA100042.3_9_M.1.1","hepatocytes",NA
"F5.MAA100042.3_9_M.1.1","endothelial_cells",NA
"D7.MAA100042.3_9_M.1.1","hepatocytes",NA
"H9.MAA100042.3_9_M.1.1","endothelial_cells",NA
"D12.MAA100042.3_9_M.1.1","hepatocytes",NA
"F11.MAA100042.3_9_M.1.1","hepatocytes",NA
"E1.MAA100042.3_9_M.1.1","endothelial_cells",NA
"G1.MAA100042.3_9_M.1.1","hepatocytes",NA
"E2.MAA100042.3_9_M.1.1","hepatocytes",NA
"G3.MAA100042.3_9_M.1.1","endothelial_cells",NA
"E3.MAA100042.3_9_M.1.1","endothelial_cells",NA
"G4.MAA100042.3_9_M.1.1","endothelial_cells",NA
"B4.MAA100042.3_9_M.1.1","hepatocytes",NA
"B11.MAA100042.3_9_M.1.1","hepatocytes",NA
"B12.MAA100042.3_9_M.1.1","hepatocytes",NA
"C11.MAA100042.3_9_M.1.1","hepatocytes",NA
"A12.MAA100042.3_9_M.1.1","hepatocytes",NA
"C12.MAA100042.3_9_M.1.1","hepatocytes",NA
"D1.MAA100042.3_9_M.1.1","hepatocytes",NA
"F9.MAA100042.3_9_M.1.1","endothelial_cells",NA
"H12.MAA100042.3_9_M.1.1","endothelial_cells",NA
"A7.MAA100042.3_9_M.1.1","hepatocytes",NA
"C4.MAA100042.3_9_M.1.1","hepatocytes",NA
"C6.MAA100042.3_9_M.1.1","hepatocytes",NA
"A6.MAA100042.3_9_M.1.1","hepatocytes",NA
"C7.MAA100042.3_9_M.1.1","hepatocytes",NA
"A9.MAA100042.3_9_M.1.1","hepatocytes",NA
"C9.MAA100042.3_9_M.1.1","hepatocytes",NA
