"","annotation","subannotation"
"F5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"H21.MAA000531.3_8_M.1.1","Endothelial",NA
"K3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"C1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"F6.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"I1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"N10.MAA000531.3_8_M.1.1","Granulocytes",NA
"K4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"C2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"F19.MAA000531.3_8_M.1.1","Endothelial",NA
"I2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"K5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"N11.MAA000531.3_8_M.1.1","T-cells",NA
"C3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"G1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"I3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"K6.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"C4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"G2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"I4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"K7.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M6.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"N13.MAA000531.3_8_M.1.1","T-cells",NA
"C5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"G3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"I5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"K8.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M7.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"C17.MAA000531.3_8_M.1.1","Endothelial",NA
"G4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"I6.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"K9.MAA000531.3_8_M.1.1","Granulocytes",NA
"M8.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"G5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"I7.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"K21.MAA000531.3_8_M.1.1","Endothelial",NA
"M9.MAA000531.3_8_M.1.1","NK-cells",NA
"A1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"G6.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"I8.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"K22.MAA000531.3_8_M.1.1","Muscle?",NA
"M10.MAA000531.3_8_M.1.1","Neutrophils",NA
"A2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"D2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"G7.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"I9.MAA000531.3_8_M.1.1","Neutrophils",NA
"L1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M12.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"A3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"D3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"G8.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"I10.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"L2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M13.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"A5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"D4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"G16.MAA000531.3_8_M.1.1","Granulocytes",NA
"I21.MAA000531.3_8_M.1.1","Endothelial",NA
"L3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"A7.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"D5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"G20.MAA000531.3_8_M.1.1","Endothelial?",NA
"J1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"L4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M15.MAA000531.3_8_M.1.1","NK-cells",NA
"A11.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"D14.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"G21.MAA000531.3_8_M.1.1","Endothelial",NA
"J2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"L5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M16.MAA000531.3_8_M.1.1","T-cells",NA
"A15.MAA000531.3_8_M.1.1","T-cells",NA
"D18.MAA000531.3_8_M.1.1","Endothelial",NA
"G22.MAA000531.3_8_M.1.1","Endothelial",NA
"J3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"L6.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M21.MAA000531.3_8_M.1.1","Endothelial",NA
"E1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"H1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"J4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"L7.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M22.MAA000531.3_8_M.1.1","Endothelial?",NA
"B2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"E2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"H2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"J5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"L8.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"N1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"J6.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"B3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"E3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"H3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"L13.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"N2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"B4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"E4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"H4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"J7.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"L15.MAA000531.3_8_M.1.1","Neutrophils",NA
"N3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"J8.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"L17.MAA000531.3_8_M.1.1","Endothelial",NA
"B5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"E22.MAA000531.3_8_M.1.1","Endothelial",NA
"N4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"B7.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"F1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"H6.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"J9.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"L19.MAA000531.3_8_M.1.1","Endothelial",NA
"N5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"H7.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"J20.MAA000531.3_8_M.1.1","Endothelial",NA
"L21.MAA000531.3_8_M.1.1","Endothelial",NA
"N6.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"B8.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"F2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"F3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"H8.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"J22.MAA000531.3_8_M.1.1","Endothelial",NA
"L22.MAA000531.3_8_M.1.1","Muscle?",NA
"N7.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"B12.MAA000531.3_8_M.1.1","T-cells",NA
"H9.MAA000531.3_8_M.1.1","T-cells",NA
"K1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"M1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"N8.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"O13.MAA000531.3_8_M.1.1","Granulocytes",NA
"P19.MAA000531.3_8_M.1.1","Endothelial?",NA
"B15.MAA000531.3_8_M.1.1","B-cells",NA
"F4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"O14.MAA000531.3_8_M.1.1","B-cells",NA
"P20.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"O15.MAA000531.3_8_M.1.1","Granulocytes",NA
"O16.MAA000531.3_8_M.1.1","NK-cells",NA
"O17.MAA000531.3_8_M.1.1","Endothelial",NA
"N15.MAA000531.3_8_M.1.1","NK-cells",NA
"P1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"N16.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"P2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"N17.MAA000531.3_8_M.1.1","Endothelial",NA
"P3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"P4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"P5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"N22.MAA000531.3_8_M.1.1","Endothelial",NA
"P6.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"O1.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"O2.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"P8.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"P7.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"O3.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"P9.MAA000531.3_8_M.1.1","B-cells",NA
"O4.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"P10.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"O5.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"P11.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"O6.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"P12.MAA000531.3_8_M.1.1","NK-cells",NA
"O7.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"P13.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"O8.MAA000531.3_8_M.1.1","Multipotent Progenitors",NA
"P14.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"O9.MAA000531.3_8_M.1.1","Granulocytes",NA
"P15.MAA000531.3_8_M.1.1","Granulocytes",NA
"O10.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"O11.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"P17.MAA000531.3_8_M.1.1","Endothelial",NA
"P16.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"O12.MAA000531.3_8_M.1.1","Mono/macro/DCs",NA
"P18.MAA000531.3_8_M.1.1","Endothelial",NA
"C2.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"F2.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"H13.D043520.3_39_F.1.1","NK-cells",NA
"K6.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"M12.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"P1.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"A2.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"C4.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"F3.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"H14.D043520.3_39_F.1.1","T-cells",NA
"K7.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"M13.D043520.3_39_F.1.1","Granulocytes",NA
"P3.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"A3.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"C6.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"F5.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"K11.D043520.3_39_F.1.1","T-cells",NA
"M16.D043520.3_39_F.1.1","NK-cells",NA
"P4.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"H16.D043520.3_39_F.1.1","Granulocytes",NA
"K13.D043520.3_39_F.1.1","Granulocytes",NA
"N3.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"P5.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"A5.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"C7.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"F11.D043520.3_39_F.1.1","T-cells",NA
"H20.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"N4.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"P6.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"C14.D043520.3_39_F.1.1","NK-cells",NA
"A8.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"C13.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"F13.D043520.3_39_F.1.1","B-cells",NA
"I1.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"K15.D043520.3_39_F.1.1","T-cells",NA
"P7.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"F14.D043520.3_39_F.1.1","B-cells",NA
"I3.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"L1.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"N8.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"N9.D043520.3_39_F.1.1","Neutrophils",NA
"P8.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"A13.D043520.3_39_F.1.1","Granulocytes",NA
"C16.D043520.3_39_F.1.1","T-cells",NA
"F16.D043520.3_39_F.1.1","NK-cells",NA
"I6.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"L2.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"A14.D043520.3_39_F.1.1","Neutrophils",NA
"N10.D043520.3_39_F.1.1","T-cells",NA
"C17.D043520.3_39_F.1.1","Endothelial",NA
"G1.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"I7.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"L3.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"A15.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"L4.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"N11.D043520.3_39_F.1.1","B-cells",NA
"P11.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"D3.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"G2.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"I8.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"A16.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"D5.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"G3.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"I13.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"L5.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"N12.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"P12.D043520.3_39_F.1.1","B-cells",NA
"G4.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"L6.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"D6.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"N13.D043520.3_39_F.1.1","Granulocytes",NA
"P15.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"I19.D043520.3_39_F.1.1","Endothelial",NA
"L8.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"N14.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"D9.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"G5.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"P16.D043520.3_39_F.1.1","Neutrophils",NA
"D10.D043520.3_39_F.1.1","B-cells",NA
"G6.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"J1.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"L10.D043520.3_39_F.1.1","NK-cells",NA
"N16.D043520.3_39_F.1.1","T-cells",NA
"D12.D043520.3_39_F.1.1","Granulocytes",NA
"G9.D043520.3_39_F.1.1","NK-cells",NA
"J4.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"L12.D043520.3_39_F.1.1","Neutrophils",NA
"B1.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"D14.D043520.3_39_F.1.1","Neutrophils",NA
"G10.D043520.3_39_F.1.1","T-cells",NA
"J7.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"L14.D043520.3_39_F.1.1","NK-cells",NA
"O4.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"B5.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"B4.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"D16.D043520.3_39_F.1.1","Granulocytes",NA
"G12.D043520.3_39_F.1.1","Granulocytes",NA
"J8.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"L16.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"O6.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"E1.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"G15.D043520.3_39_F.1.1","T-cells",NA
"J10.D043520.3_39_F.1.1","Neutrophils",NA
"M4.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"O7.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"B7.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"B8.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"E2.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"G16.D043520.3_39_F.1.1","NK-cells",NA
"J14.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"M5.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"O8.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"E6.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"G20.D043520.3_39_F.1.1","Endothelial",NA
"J15.D043520.3_39_F.1.1","NK-cells",NA
"M6.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"O9.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"E7.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"H1.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"B11.D043520.3_39_F.1.1","Neutrophils",NA
"K1.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"M7.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"O11.D043520.3_39_F.1.1","T-cells",NA
"E9.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"H4.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"B12.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"K2.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"O12.D043520.3_39_F.1.1","Granulocytes",NA
"E12.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"H5.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"B13.D043520.3_39_F.1.1","NK-cells",NA
"K3.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"M9.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"O13.D043520.3_39_F.1.1","B-cells",NA
"E13.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"H6.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"M10.D043520.3_39_F.1.1","Granulocytes",NA
"O15.D043520.3_39_F.1.1","B-cells",NA
"H12.D043520.3_39_F.1.1","Neutrophils",NA
"K5.D043520.3_39_F.1.1","Multipotent Progenitors",NA
"M11.D043520.3_39_F.1.1","Granulocytes",NA
"O16.D043520.3_39_F.1.1","Mono/macro/DCs",NA
"B19.D043520.3_39_F.1.1","Endothelial",NA
"E15.D043520.3_39_F.1.1","Neutrophils",NA
"B14.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"C22.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"E14.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"G7.D043526.3_39_F.1.1","T-cells",NA
"H17.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"J9.D043526.3_39_F.1.1","Granulocytes",NA
"K20.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"B15.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"D7.D043526.3_39_F.1.1","B-cells",NA
"E15.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"G9.D043526.3_39_F.1.1","B-cells",NA
"M13.D043526.3_39_F.1.1","B-cells",NA
"N20.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"P8.D043526.3_39_F.1.1","B-cells",NA
"H18.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"A5.D043526.3_39_F.1.1","Endothelial",NA
"J10.D043526.3_39_F.1.1","B-cells",NA
"K22.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"M14.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"N21.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"P9.D043526.3_39_F.1.1","T-cells",NA
"L3.D043526.3_39_F.1.1","Endothelial",NA
"M15.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"N22.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"P10.D043526.3_39_F.1.1","Mono/macro/DCs",NA
"B16.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"D8.D043526.3_39_F.1.1","B-cells",NA
"E16.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"G10.D043526.3_39_F.1.1","B-cells",NA
"H19.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"J11.D043526.3_39_F.1.1","Granulocytes",NA
"J12.D043526.3_39_F.1.1","T-cells",NA
"L7.D043526.3_39_F.1.1","B-cells",NA
"M16.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"O5.D043526.3_39_F.1.1","Endothelial",NA
"P11.D043526.3_39_F.1.1","Mono/macro/DCs",NA
"A8.D043526.3_39_F.1.1","B-cells",NA
"B17.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"D9.D043526.3_39_F.1.1","B-cells",NA
"E17.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"G11.D043526.3_39_F.1.1","B-cells",NA
"H20.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"B18.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"D10.D043526.3_39_F.1.1","B-cells",NA
"E18.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"G12.D043526.3_39_F.1.1","B-cells",NA
"H21.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"A9.D043526.3_39_F.1.1","Granulocytes",NA
"J13.D043526.3_39_F.1.1","B-cells",NA
"A10.D043526.3_39_F.1.1","Granulocytes",NA
"B19.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"L8.D043526.3_39_F.1.1","B-cells",NA
"M17.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"O6.D043526.3_39_F.1.1","Endothelial",NA
"P12.D043526.3_39_F.1.1","B-cells",NA
"H22.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"J15.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"L9.D043526.3_39_F.1.1","T-cells",NA
"M18.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"O8.D043526.3_39_F.1.1","B-cells",NA
"P13.D043526.3_39_F.1.1","B-cells",NA
"A11.D043526.3_39_F.1.1","B-cells",NA
"B20.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"D11.D043526.3_39_F.1.1","Granulocytes",NA
"E19.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"G13.D043526.3_39_F.1.1","Mono/macro/DCs",NA
"G14.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"I1.D043526.3_39_F.1.1","Endothelial",NA
"J16.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"L10.D043526.3_39_F.1.1","B-cells",NA
"M19.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"O9.D043526.3_39_F.1.1","B-cells",NA
"P14.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"D12.D043526.3_39_F.1.1","B-cells",NA
"E20.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"G15.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"I7.D043526.3_39_F.1.1","Mono/macro/DCs",NA
"J17.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"L11.D043526.3_39_F.1.1","B-cells",NA
"M20.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"P15.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"A13.D043526.3_39_F.1.1","B-cells",NA
"B21.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"D13.D043526.3_39_F.1.1","B-cells",NA
"E22.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"G17.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"I8.D043526.3_39_F.1.1","B-cells",NA
"J18.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"L13.D043526.3_39_F.1.1","B-cells",NA
"M21.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"O11.D043526.3_39_F.1.1","B-cells",NA
"P16.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"A14.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"B22.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"D14.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"F7.D043526.3_39_F.1.1","B-cells",NA
"G18.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"I9.D043526.3_39_F.1.1","T-cells",NA
"J20.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"L14.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"M22.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"O12.D043526.3_39_F.1.1","T-cells",NA
"P17.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"C7.D043526.3_39_F.1.1","T-cells",NA
"D15.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"F8.D043526.3_39_F.1.1","B-cells",NA
"F9.D043526.3_39_F.1.1","B-cells",NA
"G19.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"I10.D043526.3_39_F.1.1","T-cells",NA
"J21.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"O13.D043526.3_39_F.1.1","B-cells",NA
"P18.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"A15.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"C8.D043526.3_39_F.1.1","B-cells",NA
"D16.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"D17.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"F10.D043526.3_39_F.1.1","B-cells",NA
"G20.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"I11.D043526.3_39_F.1.1","NK-cells",NA
"J22.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"L16.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"N7.D043526.3_39_F.1.1","T-cells",NA
"O14.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"P19.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"A16.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"C9.D043526.3_39_F.1.1","Mono/macro/DCs",NA
"C10.D043526.3_39_F.1.1","Mono/macro/DCs",NA
"D18.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"F11.D043526.3_39_F.1.1","T-cells",NA
"G21.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"I12.D043526.3_39_F.1.1","B-cells",NA
"K6.D043526.3_39_F.1.1","Endothelial",NA
"L17.D043526.3_39_F.1.1","Multipotent Progenitors",NA
"N8.D043526.3_39_F.1.1","B-cells",NA
