"","annotation","subannotation"
"N8.MAA000487.3_10_M.1.1","LuminalA2",NA
"O10.MAA000487.3_10_M.1.1","LuminalA1",NA
"B19.MAA000487.3_10_M.1.1","LuminalA1",NA
"D2.MAA000487.3_10_M.1.1","MesenchymalB2",NA
"E6.MAA000487.3_10_M.1.1","MesenchymalB2",NA
"F8.MAA000487.3_10_M.1.1","LuminalA1",NA
"G10.MAA000487.3_10_M.1.1","LuminalA1",NA
"H13.MAA000487.3_10_M.1.1","LuminalA1",NA
"I15.MAA000487.3_10_M.1.1","Basal",NA
"J17.MAA000487.3_10_M.1.1","Basal",NA
"O15.MAA000487.3_10_M.1.1","LuminalA2",NA
"P17.MAA000487.3_10_M.1.1","LuminalB",NA
"P18.MAA000487.3_10_M.1.1","LuminalB",NA
"O18.MAA000487.3_10_M.1.1","LuminalB",NA
"P20.MAA000487.3_10_M.1.1","LuminalB",NA
"O19.MAA000487.3_10_M.1.1","LuminalB",NA
"P21.MAA000487.3_10_M.1.1","LuminalB",NA
"O20.MAA000487.3_10_M.1.1","LuminalA2",NA
"O21.MAA000487.3_10_M.1.1","LuminalB",NA
"O22.MAA000487.3_10_M.1.1","LuminalB",NA
"P1.MAA000487.3_10_M.1.1","MesenchymalB1",NA
"P4.MAA000487.3_10_M.1.1","MesenchymalB2",NA
"P3.MAA000487.3_10_M.1.1","MesenchymalB1",NA
"P5.MAA000487.3_10_M.1.1","MesenchymalA2",NA
"P6.MAA000487.3_10_M.1.1","MesenchymalA1",NA
"P7.MAA000487.3_10_M.1.1","MesenchymalB1",NA
"P8.MAA000487.3_10_M.1.1","LuminalA2",NA
"P9.MAA000487.3_10_M.1.1","LuminalB",NA
"P10.MAA000487.3_10_M.1.1","LuminalA2",NA
"P11.MAA000487.3_10_M.1.1","LuminalB",NA
"A12.B000610.3_56_F.1.1","LuminalA2",NA
"C9.B000610.3_56_F.1.1","LuminalA2",NA
"F3.B000610.3_56_F.1.1","MesenchymalA2",NA
"H2.B000610.3_56_F.1.1","MesenchymalA2",NA
"J4.B000610.3_56_F.1.1","MesenchymalA1",NA
"L2.B000610.3_56_F.1.1","MesenchymalA2",NA
"H3.B000610.3_56_F.1.1","MesenchymalA2",NA
"J5.B000610.3_56_F.1.1","LuminalA2",NA
"L3.B000610.3_56_F.1.1","MesenchymalA1",NA
"A13.B000610.3_56_F.1.1","MesenchymalA1",NA
"C10.B000610.3_56_F.1.1","LuminalA2",NA
"F4.B000610.3_56_F.1.1","MesenchymalA1",NA
"A14.B000610.3_56_F.1.1","MesenchymalA2",NA
"C15.B000610.3_56_F.1.1","MesenchymalA1",NA
"F5.B000610.3_56_F.1.1","LuminalA2",NA
"H4.B000610.3_56_F.1.1","MesenchymalA2",NA
"J7.B000610.3_56_F.1.1","LuminalA2",NA
"A16.B000610.3_56_F.1.1","MesenchymalA1",NA
"D1.B000610.3_56_F.1.1","MesenchymalA1",NA
"F6.B000610.3_56_F.1.1","LuminalA2",NA
"H5.B000610.3_56_F.1.1","LuminalA2",NA
"J8.B000610.3_56_F.1.1","LuminalA2",NA
"A17.B000610.3_56_F.1.1","LuminalB",NA
"D2.B000610.3_56_F.1.1","MesenchymalA2",NA
"F7.B000610.3_56_F.1.1","LuminalA2",NA
"H6.B000610.3_56_F.1.1","LuminalA2",NA
"J9.B000610.3_56_F.1.1","LuminalA2",NA
"J12.B000610.3_56_F.1.1","LuminalA2",NA
"B1.B000610.3_56_F.1.1","MesenchymalA1",NA
"D3.B000610.3_56_F.1.1","MesenchymalA2",NA
"F8.B000610.3_56_F.1.1","LuminalA2",NA
"H8.B000610.3_56_F.1.1","LuminalA2",NA
"B2.B000610.3_56_F.1.1","MesenchymalA1",NA
"D4.B000610.3_56_F.1.1","MesenchymalA1",NA
"F10.B000610.3_56_F.1.1","LuminalA2",NA
"H11.B000610.3_56_F.1.1","LuminalA2",NA
"J13.B000610.3_56_F.1.1","MesenchymalA1",NA
"B3.B000610.3_56_F.1.1","MesenchymalA1",NA
"H12.B000610.3_56_F.1.1","LuminalA2",NA
"J14.B000610.3_56_F.1.1","MesenchymalB1",NA
"D5.B000610.3_56_F.1.1","LuminalA2",NA
"F11.B000610.3_56_F.1.1","LuminalA2",NA
"B4.B000610.3_56_F.1.1","MesenchymalA2",NA
"D10.B000610.3_56_F.1.1","LuminalA2",NA
"F14.B000610.3_56_F.1.1","MesenchymalA2",NA
"H13.B000610.3_56_F.1.1","MesenchymalA1",NA
"J15.B000610.3_56_F.1.1","MesenchymalA1",NA
"J16.B000610.3_56_F.1.1","MesenchymalA2",NA
"B5.B000610.3_56_F.1.1","LuminalA2",NA
"D12.B000610.3_56_F.1.1","LuminalA2",NA
"F15.B000610.3_56_F.1.1","MesenchymalA1",NA
"H14.B000610.3_56_F.1.1","MesenchymalA1",NA
"B8.B000610.3_56_F.1.1","LuminalA2",NA
"D15.B000610.3_56_F.1.1","MesenchymalA1",NA
"F16.B000610.3_56_F.1.1","MesenchymalA1",NA
"H16.B000610.3_56_F.1.1","MesenchymalA2",NA
"K1.B000610.3_56_F.1.1","MesenchymalA2",NA
"I3.B000610.3_56_F.1.1","MesenchymalA1",NA
"K2.B000610.3_56_F.1.1","MesenchymalA1",NA
"B9.B000610.3_56_F.1.1","LuminalA2",NA
"D16.B000610.3_56_F.1.1","MesenchymalA1",NA
"G1.B000610.3_56_F.1.1","MesenchymalA1",NA
"B10.B000610.3_56_F.1.1","LuminalA2",NA
"E1.B000610.3_56_F.1.1","MesenchymalA1",NA
"G2.B000610.3_56_F.1.1","MesenchymalA2",NA
"I5.B000610.3_56_F.1.1","LuminalA2",NA
"K3.B000610.3_56_F.1.1","MesenchymalA1",NA
"A1.B000610.3_56_F.1.1","MesenchymalA1",NA
"B12.B000610.3_56_F.1.1","LuminalA2",NA
"E2.B000610.3_56_F.1.1","MesenchymalA1",NA
"G3.B000610.3_56_F.1.1","MesenchymalA1",NA
"I6.B000610.3_56_F.1.1","LuminalA2",NA
"K4.B000610.3_56_F.1.1","MesenchymalA2",NA
"A2.B000610.3_56_F.1.1","MesenchymalA2",NA
"B13.B000610.3_56_F.1.1","MesenchymalA1",NA
"A3.B000610.3_56_F.1.1","MesenchymalA1",NA
"E4.B000610.3_56_F.1.1","MesenchymalA2",NA
"G4.B000610.3_56_F.1.1","MesenchymalA2",NA
"K5.B000610.3_56_F.1.1","LuminalA2",NA
"B14.B000610.3_56_F.1.1","MesenchymalA2",NA
"A4.B000610.3_56_F.1.1","MesenchymalA1",NA
"E6.B000610.3_56_F.1.1","LuminalA2",NA
"G5.B000610.3_56_F.1.1","LuminalA2",NA
"I9.B000610.3_56_F.1.1","LuminalA2",NA
"K8.B000610.3_56_F.1.1","LuminalA2",NA
"B16.B000610.3_56_F.1.1","MesenchymalA1",NA
"E8.B000610.3_56_F.1.1","LuminalA2",NA
"G6.B000610.3_56_F.1.1","LuminalA2",NA
"I10.B000610.3_56_F.1.1","LuminalA2",NA
"K9.B000610.3_56_F.1.1","LuminalA2",NA
"K10.B000610.3_56_F.1.1","LuminalA2",NA
"A5.B000610.3_56_F.1.1","LuminalB",NA
"C1.B000610.3_56_F.1.1","MesenchymalA1",NA
"E9.B000610.3_56_F.1.1","LuminalA2",NA
"G7.B000610.3_56_F.1.1","LuminalA1",NA
"I11.B000610.3_56_F.1.1","LuminalA2",NA
"A6.B000610.3_56_F.1.1","LuminalB",NA
"C2.B000610.3_56_F.1.1","MesenchymalA2",NA
"E10.B000610.3_56_F.1.1","LuminalA2",NA
"G10.B000610.3_56_F.1.1","LuminalA2",NA
"I12.B000610.3_56_F.1.1","LuminalA2",NA
"K11.B000610.3_56_F.1.1","LuminalA2",NA
"E11.B000610.3_56_F.1.1","LuminalA2",NA
"G11.B000610.3_56_F.1.1","LuminalA2",NA
"I13.B000610.3_56_F.1.1","MesenchymalA1",NA
"K12.B000610.3_56_F.1.1","LuminalA2",NA
"A7.B000610.3_56_F.1.1","LuminalA2",NA
"C3.B000610.3_56_F.1.1","MesenchymalA1",NA
"A8.B000610.3_56_F.1.1","LuminalA2",NA
"C5.B000610.3_56_F.1.1","LuminalA2",NA
"E12.B000610.3_56_F.1.1","LuminalA2",NA
"G12.B000610.3_56_F.1.1","LuminalA2",NA
"I14.B000610.3_56_F.1.1","MesenchymalA1",NA
"K14.B000610.3_56_F.1.1","MesenchymalA1",NA
"I16.B000610.3_56_F.1.1","MesenchymalA1",NA
"K15.B000610.3_56_F.1.1","MesenchymalB1",NA
"A9.B000610.3_56_F.1.1","LuminalA2",NA
"C6.B000610.3_56_F.1.1","LuminalA2",NA
"E15.B000610.3_56_F.1.1","MesenchymalA1",NA
"G14.B000610.3_56_F.1.1","MesenchymalA2",NA
"C7.B000610.3_56_F.1.1","LuminalA2",NA
"F1.B000610.3_56_F.1.1","MesenchymalA1",NA
"G16.B000610.3_56_F.1.1","MesenchymalA2",NA
"J1.B000610.3_56_F.1.1","MesenchymalA2",NA
"K16.B000610.3_56_F.1.1","MesenchymalA2",NA
"A10.B000610.3_56_F.1.1","LuminalB",NA
"A11.B000610.3_56_F.1.1","LuminalA2",NA
"C8.B000610.3_56_F.1.1","LuminalA2",NA
"F2.B000610.3_56_F.1.1","MesenchymalA1",NA
"H1.B000610.3_56_F.1.1","MesenchymalA2",NA
"J2.B000610.3_56_F.1.1","MesenchymalA1",NA
"L1.B000610.3_56_F.1.1","MesenchymalA2",NA
"M12.B000610.3_56_F.1.1","LuminalA2",NA
"O8.B000610.3_56_F.1.1","LuminalA2",NA
"M13.B000610.3_56_F.1.1","MesenchymalA2",NA
"O9.B000610.3_56_F.1.1","LuminalA2",NA
"M14.B000610.3_56_F.1.1","MesenchymalA1",NA
"O11.B000610.3_56_F.1.1","LuminalA2",NA
"L5.B000610.3_56_F.1.1","LuminalA1",NA
"M15.B000610.3_56_F.1.1","MesenchymalA2",NA
"L7.B000610.3_56_F.1.1","LuminalA2",NA
"M16.B000610.3_56_F.1.1","MesenchymalA1",NA
"O13.B000610.3_56_F.1.1","MesenchymalA2",NA
"L8.B000610.3_56_F.1.1","LuminalA2",NA
"N1.B000610.3_56_F.1.1","MesenchymalA1",NA
"O14.B000610.3_56_F.1.1","MesenchymalA1",NA
"L9.B000610.3_56_F.1.1","LuminalA2",NA
"O15.B000610.3_56_F.1.1","MesenchymalA2",NA
"N2.B000610.3_56_F.1.1","MesenchymalA1",NA
"O16.B000610.3_56_F.1.1","MesenchymalA2",NA
"L10.B000610.3_56_F.1.1","LuminalA2",NA
"N3.B000610.3_56_F.1.1","MesenchymalA1",NA
"L11.B000610.3_56_F.1.1","LuminalA2",NA
"N4.B000610.3_56_F.1.1","MesenchymalA1",NA
"P1.B000610.3_56_F.1.1","MesenchymalA1",NA
"L12.B000610.3_56_F.1.1","LuminalA2",NA
"N5.B000610.3_56_F.1.1","LuminalA2",NA
"P2.B000610.3_56_F.1.1","MesenchymalA1",NA
"L13.B000610.3_56_F.1.1","MesenchymalB2",NA
"N6.B000610.3_56_F.1.1","LuminalA2",NA
"P3.B000610.3_56_F.1.1","MesenchymalA1",NA
"N7.B000610.3_56_F.1.1","LuminalA2",NA
"P4.B000610.3_56_F.1.1","MesenchymalA2",NA
"L14.B000610.3_56_F.1.1","MesenchymalA1",NA
"L15.B000610.3_56_F.1.1","MesenchymalA2",NA
"N8.B000610.3_56_F.1.1","LuminalA2",NA
"P7.B000610.3_56_F.1.1","LuminalA2",NA
"L16.B000610.3_56_F.1.1","MesenchymalA2",NA
"N10.B000610.3_56_F.1.1","LuminalA2",NA
"P8.B000610.3_56_F.1.1","LuminalA2",NA
"M1.B000610.3_56_F.1.1","MesenchymalA2",NA
"N12.B000610.3_56_F.1.1","LuminalA2",NA
"P9.B000610.3_56_F.1.1","LuminalB",NA
"M3.B000610.3_56_F.1.1","MesenchymalA2",NA
"N13.B000610.3_56_F.1.1","MesenchymalA1",NA
"P10.B000610.3_56_F.1.1","LuminalA2",NA
"M4.B000610.3_56_F.1.1","MesenchymalA1",NA
"M5.B000610.3_56_F.1.1","LuminalA2",NA
"N14.B000610.3_56_F.1.1","MesenchymalA1",NA
"P11.B000610.3_56_F.1.1","LuminalA2",NA
"P12.B000610.3_56_F.1.1","LuminalA2",NA
"M6.B000610.3_56_F.1.1","LuminalA2",NA
"N16.B000610.3_56_F.1.1","MesenchymalA1",NA
"M7.B000610.3_56_F.1.1","LuminalA2",NA
"P13.B000610.3_56_F.1.1","MesenchymalA2",NA
"O1.B000610.3_56_F.1.1","MesenchymalA2",NA
"P14.B000610.3_56_F.1.1","MesenchymalA2",NA
"M8.B000610.3_56_F.1.1","LuminalA2",NA
"O3.B000610.3_56_F.1.1","MesenchymalA1",NA
"P15.B000610.3_56_F.1.1","MesenchymalA2",NA
"O4.B000610.3_56_F.1.1","MesenchymalA2",NA
"P16.B000610.3_56_F.1.1","MesenchymalA1",NA
"M9.B000610.3_56_F.1.1","LuminalA2",NA
"M10.B000610.3_56_F.1.1","LuminalB",NA
"O6.B000610.3_56_F.1.1","LuminalA2",NA
"M11.B000610.3_56_F.1.1","LuminalA2",NA
"O7.B000610.3_56_F.1.1","LuminalA2",NA
"I19.B002764.3_38_F.1.1","LuminalB",NA
"C15.B002764.3_38_F.1.1","LuminalB",NA
"G15.B002764.3_38_F.1.1","LuminalB",NA
"N4.B002764.3_38_F.1.1","LuminalA2",NA
"C22.B002764.3_38_F.1.1","LuminalB",NA
"K15.B002764.3_38_F.1.1","LuminalB",NA
"I7.B002764.3_38_F.1.1","LuminalB",NA
"A1.B002764.3_38_F.1.1","LuminalA2",NA
"L1.B002764.3_38_F.1.1","MesenchymalA1",NA
"A9.B002764.3_38_F.1.1","LuminalB",NA
"H12.B002764.3_38_F.1.1","LuminalB",NA
"B7.B002771.3_39_F.1.1","MesenchymalA1",NA
"D17.B002771.3_39_F.1.1","LuminalA2",NA
"H16.B002771.3_39_F.1.1","Basal",NA
"L13.B002771.3_39_F.1.1","LuminalA2",NA
"B8.B002771.3_39_F.1.1","LuminalA2",NA
"E2.B002771.3_39_F.1.1","MesenchymalA2",NA
"I10.B002771.3_39_F.1.1","LuminalA2",NA
"L15.B002771.3_39_F.1.1","LuminalA2",NA
"B9.B002771.3_39_F.1.1","LuminalA2",NA
"E5.B002771.3_39_F.1.1","MesenchymalA1",NA
"I11.B002771.3_39_F.1.1","LuminalA2",NA
"B10.B002771.3_39_F.1.1","LuminalA2",NA
"M5.B002771.3_39_F.1.1","MesenchymalA2",NA
"M8.B002771.3_39_F.1.1","LuminalA2",NA
"E12.B002771.3_39_F.1.1","LuminalA2",NA
"I12.B002771.3_39_F.1.1","LuminalA2",NA
"I14.B002771.3_39_F.1.1","LuminalA1",NA
"M13.B002771.3_39_F.1.1","LuminalA2",NA
"B11.B002771.3_39_F.1.1","LuminalB",NA
"F2.B002771.3_39_F.1.1","MesenchymalA1",NA
"A1.B002771.3_39_F.1.1","MesenchymalA1",NA
"B13.B002771.3_39_F.1.1","LuminalA2",NA
"F7.B002771.3_39_F.1.1","MesenchymalB2",NA
"I17.B002771.3_39_F.1.1","LuminalA2",NA
"M15.B002771.3_39_F.1.1","LuminalA2",NA
"A2.B002771.3_39_F.1.1","MesenchymalA1",NA
"F9.B002771.3_39_F.1.1","LuminalA2",NA
"M16.B002771.3_39_F.1.1","LuminalA2",NA
"C1.B002771.3_39_F.1.1","MesenchymalA2",NA
"F15.B002771.3_39_F.1.1","LuminalA2",NA
"J4.B002771.3_39_F.1.1","MesenchymalB2",NA
"A4.B002771.3_39_F.1.1","MesenchymalA2",NA
"G1.B002771.3_39_F.1.1","MesenchymalA2",NA
"J7.B002771.3_39_F.1.1","MesenchymalA2",NA
"N10.B002771.3_39_F.1.1","LuminalA2",NA
"A7.B002771.3_39_F.1.1","MesenchymalA2",NA
"C6.B002771.3_39_F.1.1","MesenchymalA1",NA
"G2.B002771.3_39_F.1.1","MesenchymalB2",NA
"J8.B002771.3_39_F.1.1","LuminalB",NA
"A8.B002771.3_39_F.1.1","LuminalA2",NA
"N14.B002771.3_39_F.1.1","LuminalA2",NA
"C7.B002771.3_39_F.1.1","MesenchymalB1",NA
"J10.B002771.3_39_F.1.1","LuminalA2",NA
"O1.B002771.3_39_F.1.1","MesenchymalA2",NA
"J14.B002771.3_39_F.1.1","LuminalA2",NA
"O4.B002771.3_39_F.1.1","MesenchymalA1",NA
"A9.B002771.3_39_F.1.1","LuminalA2",NA
"C8.B002771.3_39_F.1.1","LuminalA2",NA
"G6.B002771.3_39_F.1.1","MesenchymalB1",NA
"C9.B002771.3_39_F.1.1","LuminalA2",NA
"A10.B002771.3_39_F.1.1","LuminalB",NA
"G8.B002771.3_39_F.1.1","LuminalA2",NA
"J15.B002771.3_39_F.1.1","MesenchymalA2",NA
"O9.B002771.3_39_F.1.1","LuminalA2",NA
"J17.B002771.3_39_F.1.1","LuminalA2",NA
"O12.B002771.3_39_F.1.1","LuminalA2",NA
"A11.B002771.3_39_F.1.1","LuminalB",NA
"C13.B002771.3_39_F.1.1","LuminalA2",NA
"C16.B002771.3_39_F.1.1","LuminalA2",NA
"G15.B002771.3_39_F.1.1","LuminalA2",NA
"K1.B002771.3_39_F.1.1","MesenchymalA2",NA
"O14.B002771.3_39_F.1.1","LuminalA2",NA
"G16.B002771.3_39_F.1.1","LuminalA2",NA
"O15.B002771.3_39_F.1.1","LuminalA2",NA
"A13.B002771.3_39_F.1.1","LuminalB",NA
"C17.B002771.3_39_F.1.1","LuminalB",NA
"P1.B002771.3_39_F.1.1","MesenchymalA2",NA
"A14.B002771.3_39_F.1.1","LuminalB",NA
"D2.B002771.3_39_F.1.1","MesenchymalA2",NA
"H3.B002771.3_39_F.1.1","MesenchymalA1",NA
"P2.B002771.3_39_F.1.1","MesenchymalA2",NA
"A15.B002771.3_39_F.1.1","LuminalB",NA
"D4.B002771.3_39_F.1.1","MesenchymalA1",NA
"H4.B002771.3_39_F.1.1","MesenchymalA2",NA
"K9.B002771.3_39_F.1.1","LuminalA2",NA
"A16.B002771.3_39_F.1.1","LuminalB",NA
"D6.B002771.3_39_F.1.1","MesenchymalA2",NA
"H7.B002771.3_39_F.1.1","MesenchymalA2",NA
"L1.B002771.3_39_F.1.1","MesenchymalA2",NA
"D9.B002771.3_39_F.1.1","LuminalA2",NA
"H8.B002771.3_39_F.1.1","LuminalA2",NA
"L3.B002771.3_39_F.1.1","MesenchymalB1",NA
"D10.B002771.3_39_F.1.1","LuminalA2",NA
"H10.B002771.3_39_F.1.1","LuminalA2",NA
"L4.B002771.3_39_F.1.1","MesenchymalA2",NA
"P9.B002771.3_39_F.1.1","LuminalA2",NA
"D11.B002771.3_39_F.1.1","LuminalB",NA
"H12.B002771.3_39_F.1.1","LuminalA2",NA
"L5.B002771.3_39_F.1.1","MesenchymalA2",NA
"D12.B002771.3_39_F.1.1","LuminalA2",NA
"H13.B002771.3_39_F.1.1","LuminalB",NA
"L9.B002771.3_39_F.1.1","LuminalA2",NA
"B5.B002771.3_39_F.1.1","MesenchymalA1",NA
"D16.B002771.3_39_F.1.1","LuminalA2",NA
"H14.B002771.3_39_F.1.1","LuminalA2",NA
"L10.B002771.3_39_F.1.1","LuminalA2",NA
"P14.B002771.3_39_F.1.1","LuminalA2",NA
