"","annotation","subannotation"
"J8.MAA001861.3_39_F.1.1","exocrine cells",NA
"M9.MAA001861.3_39_F.1.1","beta cells",NA
"B3.MAA001861.3_39_F.1.1","exocrine cells",NA
"F6.MAA001861.3_39_F.1.1","exocrine cells",NA
"J6.MAA001861.3_39_F.1.1","beta cells",NA
"M8.MAA001861.3_39_F.1.1","duct cells",NA
"O4.MAA001861.3_39_F.1.1","exocrine cells",NA
"O10.MAA001861.3_39_F.1.1","duct cells",NA
"B9.MAA001861.3_39_F.1.1","beta cells",NA
"J19.MAA001861.3_39_F.1.1","endothelial cells",NA
"P19.MAA001861.3_39_F.1.1","beta cells",NA
"P20.MAA001861.3_39_F.1.1","duct cells",NA
"G10.MAA001861.3_39_F.1.1","duct cells",NA
"J20.MAA001861.3_39_F.1.1","exocrine cells",NA
"M19.MAA001861.3_39_F.1.1","exocrine cells",NA
"P21.MAA001861.3_39_F.1.1","exocrine cells",NA
"B21.MAA001861.3_39_F.1.1","duct cells",NA
"B20.MAA001861.3_39_F.1.1","immune cells","Exocrine?"
"G17.MAA001861.3_39_F.1.1","exocrine cells",NA
"J21.MAA001861.3_39_F.1.1","duct cells",NA
"G20.MAA001861.3_39_F.1.1","duct cells",NA
"J22.MAA001861.3_39_F.1.1","immune cells","Exocrine?"
"M21.MAA001861.3_39_F.1.1","duct cells",NA
"O17.MAA001861.3_39_F.1.1","exocrine cells",NA
"A11.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"A12.MAA001862.3_39_F.1.1","immune cells","Immune"
"A14.MAA001862.3_39_F.1.1","beta cells",NA
"A15.MAA001862.3_39_F.1.1","duct cells",NA
"A1.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"A4.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"A6.MAA001862.3_39_F.1.1","delta cells",NA
"A8.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"A9.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"C20.MAA001862.3_39_F.1.1","beta cells",NA
"E10.MAA001862.3_39_F.1.1","exocrine cells",NA
"F19.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"G22.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"I8.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"J17.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"K22.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"D2.MAA001862.3_39_F.1.1","beta cells",NA
"E11.MAA001862.3_39_F.1.1","beta cells",NA
"F20.MAA001862.3_39_F.1.1","alpha cells","PP"
"H1.MAA001862.3_39_F.1.1","delta cells",NA
"I9.MAA001862.3_39_F.1.1","delta cells",NA
"M9.MAA001862.3_39_F.1.1","beta cells",NA
"J19.MAA001862.3_39_F.1.1","beta cells",NA
"N17.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"P1.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"D4.MAA001862.3_39_F.1.1","beta cells",NA
"E12.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"F21.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"H3.MAA001862.3_39_F.1.1","alpha cells","PP"
"I11.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"L1.MAA001862.3_39_F.1.1","beta cells",NA
"J20.MAA001862.3_39_F.1.1","beta cells",NA
"L2.MAA001862.3_39_F.1.1","beta cells",NA
"M11.MAA001862.3_39_F.1.1","beta cells",NA
"M10.MAA001862.3_39_F.1.1","delta cells",NA
"N18.MAA001862.3_39_F.1.1","beta cells",NA
"P2.MAA001862.3_39_F.1.1","beta cells",NA
"N19.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"B16.MAA001862.3_39_F.1.1","beta cells",NA
"D5.MAA001862.3_39_F.1.1","beta cells",NA
"E13.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"F22.MAA001862.3_39_F.1.1","beta cells",NA
"H4.MAA001862.3_39_F.1.1","beta cells",NA
"I12.MAA001862.3_39_F.1.1","duct cells",NA
"J21.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"L3.MAA001862.3_39_F.1.1","alpha cells","PP"
"M12.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"B17.MAA001862.3_39_F.1.1","delta cells",NA
"D6.MAA001862.3_39_F.1.1","beta cells",NA
"E14.MAA001862.3_39_F.1.1","alpha cells","PP"
"G1.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"H5.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"I15.MAA001862.3_39_F.1.1","endothelial cells",NA
"N20.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"J22.MAA001862.3_39_F.1.1","beta cells",NA
"L4.MAA001862.3_39_F.1.1","beta cells",NA
"M13.MAA001862.3_39_F.1.1","beta cells",NA
"P4.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"N21.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"E16.MAA001862.3_39_F.1.1","beta cells",NA
"G2.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"H6.MAA001862.3_39_F.1.1","beta cells",NA
"I16.MAA001862.3_39_F.1.1","beta cells",NA
"K1.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"L6.MAA001862.3_39_F.1.1","delta cells",NA
"M14.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"N22.MAA001862.3_39_F.1.1","beta cells",NA
"P6.MAA001862.3_39_F.1.1","beta cells",NA
"P5.MAA001862.3_39_F.1.1","beta cells",NA
"B19.MAA001862.3_39_F.1.1","immune cells","Exocrine?"
"D7.MAA001862.3_39_F.1.1","beta cells",NA
"I18.MAA001862.3_39_F.1.1","beta cells",NA
"K3.MAA001862.3_39_F.1.1","delta cells",NA
"L7.MAA001862.3_39_F.1.1","beta cells",NA
"M15.MAA001862.3_39_F.1.1","beta cells",NA
"O1.MAA001862.3_39_F.1.1","delta cells",NA
"P7.MAA001862.3_39_F.1.1","delta cells",NA
"B20.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"D9.MAA001862.3_39_F.1.1","beta cells",NA
"E17.MAA001862.3_39_F.1.1","beta cells",NA
"G3.MAA001862.3_39_F.1.1","delta cells",NA
"H8.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"L10.MAA001862.3_39_F.1.1","alpha cells","PP"
"M19.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"O2.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"B21.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"D10.MAA001862.3_39_F.1.1","beta cells",NA
"E18.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"G4.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"H9.MAA001862.3_39_F.1.1","immune cells","Immune"
"I19.MAA001862.3_39_F.1.1","immune cells","Exocrine?"
"K4.MAA001862.3_39_F.1.1","beta cells",NA
"L12.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"M20.MAA001862.3_39_F.1.1","beta cells",NA
"P12.MAA001862.3_39_F.1.1","beta cells",NA
"B22.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"C1.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"D12.MAA001862.3_39_F.1.1","alpha cells","PP"
"D11.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"E19.MAA001862.3_39_F.1.1","beta cells",NA
"G5.MAA001862.3_39_F.1.1","beta cells",NA
"H10.MAA001862.3_39_F.1.1","beta cells",NA
"I20.MAA001862.3_39_F.1.1","immune cells","Exocrine?"
"K5.MAA001862.3_39_F.1.1","alpha cells","PP"
"E20.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"P13.MAA001862.3_39_F.1.1","beta cells",NA
"C2.MAA001862.3_39_F.1.1","beta cells",NA
"D13.MAA001862.3_39_F.1.1","beta cells",NA
"E21.MAA001862.3_39_F.1.1","beta cells",NA
"G7.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"H12.MAA001862.3_39_F.1.1","beta cells",NA
"J1.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"G6.MAA001862.3_39_F.1.1","beta cells",NA
"H11.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"I22.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"K6.MAA001862.3_39_F.1.1","beta cells",NA
"L13.MAA001862.3_39_F.1.1","beta cells",NA
"M21.MAA001862.3_39_F.1.1","beta cells",NA
"O4.MAA001862.3_39_F.1.1","beta cells",NA
"K7.MAA001862.3_39_F.1.1","beta cells",NA
"C3.MAA001862.3_39_F.1.1","beta cells",NA
"D14.MAA001862.3_39_F.1.1","beta cells",NA
"F1.MAA001862.3_39_F.1.1","beta cells",NA
"G8.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"H14.MAA001862.3_39_F.1.1","beta cells",NA
"L14.MAA001862.3_39_F.1.1","beta cells",NA
"J2.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"K8.MAA001862.3_39_F.1.1","beta cells",NA
"M22.MAA001862.3_39_F.1.1","beta cells",NA
"O6.MAA001862.3_39_F.1.1","beta cells",NA
"L15.MAA001862.3_39_F.1.1","beta cells",NA
"C4.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"D15.MAA001862.3_39_F.1.1","alpha cells","PP"
"F2.MAA001862.3_39_F.1.1","beta cells",NA
"G9.MAA001862.3_39_F.1.1","delta cells",NA
"H15.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"J3.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"K9.MAA001862.3_39_F.1.1","beta cells",NA
"L16.MAA001862.3_39_F.1.1","beta cells",NA
"N1.MAA001862.3_39_F.1.1","delta cells",NA
"O7.MAA001862.3_39_F.1.1","alpha cells","PP"
"P15.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"N2.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"C5.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"D16.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"F4.MAA001862.3_39_F.1.1","beta cells",NA
"G10.MAA001862.3_39_F.1.1","beta cells",NA
"H17.MAA001862.3_39_F.1.1","delta cells",NA
"J4.MAA001862.3_39_F.1.1","beta cells",NA
"K10.MAA001862.3_39_F.1.1","beta cells",NA
"L17.MAA001862.3_39_F.1.1","alpha cells","PP"
"O8.MAA001862.3_39_F.1.1","alpha cells","PP"
"N3.MAA001862.3_39_F.1.1","alpha cells","PP"
"O9.MAA001862.3_39_F.1.1","beta cells",NA
"P18.MAA001862.3_39_F.1.1","alpha cells","PP"
"P16.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"G11.MAA001862.3_39_F.1.1","beta cells",NA
"H18.MAA001862.3_39_F.1.1","beta cells",NA
"J6.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"K11.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"L18.MAA001862.3_39_F.1.1","beta cells",NA
"N4.MAA001862.3_39_F.1.1","beta cells",NA
"O11.MAA001862.3_39_F.1.1","delta cells",NA
"P19.MAA001862.3_39_F.1.1","beta cells",NA
"C7.MAA001862.3_39_F.1.1","beta cells",NA
"D17.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"F6.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"J7.MAA001862.3_39_F.1.1","beta cells",NA
"K12.MAA001862.3_39_F.1.1","beta cells",NA
"L19.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"N6.MAA001862.3_39_F.1.1","beta cells",NA
"O12.MAA001862.3_39_F.1.1","beta cells",NA
"P21.MAA001862.3_39_F.1.1","beta cells",NA
"C8.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"D18.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"F7.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"G13.MAA001862.3_39_F.1.1","beta cells",NA
"H19.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"F8.MAA001862.3_39_F.1.1","beta cells",NA
"C10.MAA001862.3_39_F.1.1","beta cells",NA
"G14.MAA001862.3_39_F.1.1","beta cells",NA
"D20.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"H20.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"J8.MAA001862.3_39_F.1.1","beta cells",NA
"N8.MAA001862.3_39_F.1.1","beta cells",NA
"K13.MAA001862.3_39_F.1.1","beta cells",NA
"L21.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"O13.MAA001862.3_39_F.1.1","beta cells",NA
"C11.MAA001862.3_39_F.1.1","beta cells",NA
"D21.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"K14.MAA001862.3_39_F.1.1","immune cells","Immune"
"L22.MAA001862.3_39_F.1.1","beta cells",NA
"F10.MAA001862.3_39_F.1.1","beta cells",NA
"N10.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"G15.MAA001862.3_39_F.1.1","alpha cells","PP"
"H21.MAA001862.3_39_F.1.1","alpha cells","PP"
"J9.MAA001862.3_39_F.1.1","beta cells",NA
"O15.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"D22.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"C12.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"H22.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"F11.MAA001862.3_39_F.1.1","beta cells",NA
"J10.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"K15.MAA001862.3_39_F.1.1","beta cells",NA
"G16.MAA001862.3_39_F.1.1","alpha cells","PP"
"M1.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"N11.MAA001862.3_39_F.1.1","delta cells",NA
"O16.MAA001862.3_39_F.1.1","beta cells",NA
"M3.MAA001862.3_39_F.1.1","beta cells",NA
"N12.MAA001862.3_39_F.1.1","endothelial cells",NA
"C14.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"O18.MAA001862.3_39_F.1.1","beta cells",NA
"E1.MAA001862.3_39_F.1.1","beta cells",NA
"F13.MAA001862.3_39_F.1.1","delta cells",NA
"G17.MAA001862.3_39_F.1.1","beta cells",NA
"I2.MAA001862.3_39_F.1.1","immune cells","Exocrine?"
"J11.MAA001862.3_39_F.1.1","beta cells",NA
"K16.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"I3.MAA001862.3_39_F.1.1","immune cells","Exocrine?"
"J12.MAA001862.3_39_F.1.1","beta cells",NA
"K17.MAA001862.3_39_F.1.1","beta cells",NA
"M4.MAA001862.3_39_F.1.1","beta cells",NA
"N13.MAA001862.3_39_F.1.1","beta cells",NA
"O19.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"C15.MAA001862.3_39_F.1.1","beta cells",NA
"E5.MAA001862.3_39_F.1.1","immune cells","Immune"
"F14.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"G18.MAA001862.3_39_F.1.1","delta cells",NA
"J13.MAA001862.3_39_F.1.1","delta cells",NA
"K18.MAA001862.3_39_F.1.1","beta cells",NA
"M5.MAA001862.3_39_F.1.1","beta cells",NA
"N14.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"O20.MAA001862.3_39_F.1.1","alpha cells","PP"
"C16.MAA001862.3_39_F.1.1","beta cells",NA
"E6.MAA001862.3_39_F.1.1","beta cells",NA
"F16.MAA001862.3_39_F.1.1","beta cells",NA
"G19.MAA001862.3_39_F.1.1","beta cells",NA
"I4.MAA001862.3_39_F.1.1","delta cells",NA
"C18.MAA001862.3_39_F.1.1","beta cells",NA
"O21.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"C19.MAA001862.3_39_F.1.1","beta cells",NA
"E9.MAA001862.3_39_F.1.1","beta cells",NA
"F18.MAA001862.3_39_F.1.1","beta cells",NA
"E7.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"G21.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"I7.MAA001862.3_39_F.1.1","beta cells",NA
"J16.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"F17.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"G20.MAA001862.3_39_F.1.1","alpha cells","PP"
"I6.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"J15.MAA001862.3_39_F.1.1","beta cells",NA
"K19.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"M6.MAA001862.3_39_F.1.1","endothelial cells",NA
"N15.MAA001862.3_39_F.1.1","beta cells",NA
"K20.MAA001862.3_39_F.1.1","alpha cells","PP"
"M7.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"N16.MAA001862.3_39_F.1.1","alpha cells","Alpha - female"
"O22.MAA001862.3_39_F.1.1","beta cells",NA
"B9.MAA001868.3_38_F.1.1","duct cells",NA
"D8.MAA001868.3_38_F.1.1","exocrine cells",NA
"G5.MAA001868.3_38_F.1.1","exocrine cells",NA
"D13.MAA001868.3_38_F.1.1","stellate cells",NA
"K15.MAA001868.3_38_F.1.1","beta cells",NA
"P17.MAA001868.3_38_F.1.1","exocrine cells",NA
"A6.MAA001868.3_38_F.1.1","exocrine cells",NA
"I15.MAA001868.3_38_F.1.1","exocrine cells",NA
"D18.MAA001868.3_38_F.1.1","exocrine cells",NA
"G7.MAA001868.3_38_F.1.1","exocrine cells",NA
"I20.MAA001868.3_38_F.1.1","duct cells",NA
"M21.MAA001868.3_38_F.1.1","duct cells",NA
"O11.MAA001868.3_38_F.1.1","exocrine cells",NA
"K21.MAA001868.3_38_F.1.1","duct cells",NA
"A7.MAA001868.3_38_F.1.1","exocrine cells",NA
"B12.MAA001868.3_38_F.1.1","exocrine cells",NA
"D19.MAA001868.3_38_F.1.1","exocrine cells",NA
"G9.MAA001868.3_38_F.1.1","endothelial cells",NA
"I21.MAA001868.3_38_F.1.1","duct cells",NA
"M22.MAA001868.3_38_F.1.1","exocrine cells",NA
"K22.MAA001868.3_38_F.1.1","stellate cells",NA
"N1.MAA001868.3_38_F.1.1","exocrine cells",NA
"O12.MAA001868.3_38_F.1.1","duct cells",NA
"O14.MAA001868.3_38_F.1.1","endothelial cells",NA
"D20.MAA001868.3_38_F.1.1","exocrine cells",NA
"G11.MAA001868.3_38_F.1.1","exocrine cells",NA
"I22.MAA001868.3_38_F.1.1","duct cells",NA
"P20.MAA001868.3_38_F.1.1","duct cells",NA
"P21.MAA001868.3_38_F.1.1","duct cells",NA
"D21.MAA001868.3_38_F.1.1","duct cells",NA
"G12.MAA001868.3_38_F.1.1","beta cells",NA
"L2.MAA001868.3_38_F.1.1","beta cells",NA
"N4.MAA001868.3_38_F.1.1","exocrine cells",NA
"P22.MAA001868.3_38_F.1.1","endothelial cells",NA
"O19.MAA001868.3_38_F.1.1","exocrine cells",NA
"A12.MAA001868.3_38_F.1.1","exocrine cells",NA
"B21.MAA001868.3_38_F.1.1","duct cells",NA
"G15.MAA001868.3_38_F.1.1","exocrine cells",NA
"B20.MAA001868.3_38_F.1.1","duct cells",NA
"J3.MAA001868.3_38_F.1.1","exocrine cells",NA
"L3.MAA001868.3_38_F.1.1","exocrine cells",NA
"J4.MAA001868.3_38_F.1.1","exocrine cells",NA
"B22.MAA001868.3_38_F.1.1","duct cells",NA
"E7.MAA001868.3_38_F.1.1","exocrine cells",NA
"G18.MAA001868.3_38_F.1.1","exocrine cells",NA
"J5.MAA001868.3_38_F.1.1","exocrine cells",NA
"N7.MAA001868.3_38_F.1.1","exocrine cells",NA
"O21.MAA001868.3_38_F.1.1","immune cells","Exocrine?"
"N6.MAA001868.3_38_F.1.1","exocrine cells",NA
"O20.MAA001868.3_38_F.1.1","exocrine cells",NA
"A14.MAA001868.3_38_F.1.1","exocrine cells",NA
"J6.MAA001868.3_38_F.1.1","duct cells",NA
"E13.MAA001868.3_38_F.1.1","exocrine cells",NA
"G21.MAA001868.3_38_F.1.1","endothelial cells",NA
"J12.MAA001868.3_38_F.1.1","exocrine cells",NA
"L10.MAA001868.3_38_F.1.1","exocrine cells",NA
"E15.MAA001868.3_38_F.1.1","exocrine cells",NA
"J16.MAA001868.3_38_F.1.1","exocrine cells",NA
"L13.MAA001868.3_38_F.1.1","exocrine cells",NA
"N11.MAA001868.3_38_F.1.1","exocrine cells",NA
"P2.MAA001868.3_38_F.1.1","exocrine cells",NA
"J19.MAA001868.3_38_F.1.1","exocrine cells",NA
"L19.MAA001868.3_38_F.1.1","exocrine cells",NA
"N13.MAA001868.3_38_F.1.1","exocrine cells",NA
"C6.MAA001868.3_38_F.1.1","exocrine cells",NA
"E20.MAA001868.3_38_F.1.1","exocrine cells",NA
"C8.MAA001868.3_38_F.1.1","exocrine cells",NA
"E21.MAA001868.3_38_F.1.1","duct cells",NA
"L20.MAA001868.3_38_F.1.1","duct cells",NA
"N16.MAA001868.3_38_F.1.1","duct cells",NA
"E22.MAA001868.3_38_F.1.1","duct cells",NA
"J21.MAA001868.3_38_F.1.1","exocrine cells",NA
"L21.MAA001868.3_38_F.1.1","stellate cells",NA
"N17.MAA001868.3_38_F.1.1","exocrine cells",NA
"A20.MAA001868.3_38_F.1.1","duct cells",NA
"P5.MAA001868.3_38_F.1.1","exocrine cells",NA
"A21.MAA001868.3_38_F.1.1","duct cells",NA
"C19.MAA001868.3_38_F.1.1","exocrine cells",NA
"J22.MAA001868.3_38_F.1.1","endothelial cells",NA
"L22.MAA001868.3_38_F.1.1","duct cells",NA
"F5.MAA001868.3_38_F.1.1","exocrine cells",NA
"H20.MAA001868.3_38_F.1.1","duct cells",NA
"N20.MAA001868.3_38_F.1.1","duct cells",NA
"A22.MAA001868.3_38_F.1.1","exocrine cells",NA
"C20.MAA001868.3_38_F.1.1","stellate cells",NA
"C21.MAA001868.3_38_F.1.1","exocrine cells",NA
"F17.MAA001868.3_38_F.1.1","beta cells",NA
"H21.MAA001868.3_38_F.1.1","duct cells",NA
"M2.MAA001868.3_38_F.1.1","exocrine cells",NA
"N21.MAA001868.3_38_F.1.1","duct cells",NA
"B1.MAA001868.3_38_F.1.1","exocrine cells",NA
"F18.MAA001868.3_38_F.1.1","exocrine cells",NA
"H22.MAA001868.3_38_F.1.1","duct cells",NA
"N22.MAA001868.3_38_F.1.1","duct cells",NA
"F20.MAA001868.3_38_F.1.1","alpha cells","PP"
"M11.MAA001868.3_38_F.1.1","immune cells","Exocrine?"
"O2.MAA001868.3_38_F.1.1","exocrine cells",NA
"P12.MAA001868.3_38_F.1.1","exocrine cells",NA
"D5.MAA001868.3_38_F.1.1","exocrine cells",NA
"D4.MAA001868.3_38_F.1.1","exocrine cells",NA
"F22.MAA001868.3_38_F.1.1","duct cells",NA
"K7.MAA001868.3_38_F.1.1","exocrine cells",NA
"M16.MAA001868.3_38_F.1.1","exocrine cells",NA
"M17.MAA001868.3_38_F.1.1","exocrine cells",NA
"P15.MAA001868.3_38_F.1.1","exocrine cells",NA
"I9.MAA001868.3_38_F.1.1","exocrine cells",NA
"M19.MAA001868.3_38_F.1.1","exocrine cells",NA
