"","annotation","subannotation"
"A10.B000633.3_56_F.1.1","Edc_1",NA
"D9.B000633.3_56_F.1.1","Fb_2",NA
"E20.B000633.3_56_F.1.1","CMs",NA
"G7.B000633.3_56_F.1.1","Edc_1",NA
"H14.B000633.3_56_F.1.1","Fb_2",NA
"H16.B000633.3_56_F.1.1","Fb_2",NA
"J5.B000633.3_56_F.1.1","Edc_1",NA
"J4.B000633.3_56_F.1.1","Edc_1",NA
"K13.B000633.3_56_F.1.1","Edc_1",NA
"L20.B000633.3_56_F.1.1","Edc_1",NA
"N2.B000633.3_56_F.1.1","SMCs","Smooth_Muscle_Cells"
"K14.B000633.3_56_F.1.1","Fb_2",NA
"A11.B000633.3_56_F.1.1","Fb_2",NA
"B18.B000633.3_56_F.1.1","Edc_1",NA
"D10.B000633.3_56_F.1.1","Fb_2",NA
"E21.B000633.3_56_F.1.1","Fb_2",NA
"L22.B000633.3_56_F.1.1","Immune_Cells_1",NA
"G8.B000633.3_56_F.1.1","Fb_2",NA
"H17.B000633.3_56_F.1.1","Fb_2",NA
"J6.B000633.3_56_F.1.1","Fb_2",NA
"N3.B000633.3_56_F.1.1","Fb_2",NA
"P16.B000633.3_56_F.1.1","Edc_3_endocardial",NA
"K15.B000633.3_56_F.1.1","Fb_2",NA
"A12.B000633.3_56_F.1.1","Fb_2",NA
"B20.B000633.3_56_F.1.1","Fb_2",NA
"D11.B000633.3_56_F.1.1","Immune_Cells_1",NA
"E22.B000633.3_56_F.1.1","Edc_3_endocardial",NA
"G9.B000633.3_56_F.1.1","Fb_2",NA
"H18.B000633.3_56_F.1.1","Fb_3",NA
"J7.B000633.3_56_F.1.1","Fb_2",NA
"K16.B000633.3_56_F.1.1","Edc_3_endocardial",NA
"M2.B000633.3_56_F.1.1","Fb_2",NA
"N5.B000633.3_56_F.1.1","Fb_2",NA
"M1.B000633.3_56_F.1.1","Fb_2",NA
"O15.B000633.3_56_F.1.1","Edc_2_coronary_vascular",NA
"P18.B000633.3_56_F.1.1","SMCs","Myofibroblast"
"N4.B000633.3_56_F.1.1","Edc_1",NA
"P17.B000633.3_56_F.1.1","Fb_2",NA
"B15.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"K12.B000634.3_56_F.1.1","Fb_1",NA
"M7.B000634.3_56_F.1.1","Fb_1",NA
"O3.B000634.3_56_F.1.1","Fb_1",NA
"D18.B000634.3_56_F.1.1","Fb_2",NA
"G6.B000634.3_56_F.1.1","Immune_Cells_1",NA
"I12.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"I14.B000634.3_56_F.1.1","Fb_1",NA
"K13.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"M8.B000634.3_56_F.1.1","Immune_Cells_1",NA
"O4.B000634.3_56_F.1.1","Fb_1",NA
"B17.B000634.3_56_F.1.1","Fb_2",NA
"D19.B000634.3_56_F.1.1","Fb_1",NA
"G10.B000634.3_56_F.1.1","Fb_1",NA
"B19.B000634.3_56_F.1.1","Fb_1",NA
"D21.B000634.3_56_F.1.1","Fb_1",NA
"G11.B000634.3_56_F.1.1","Fb_1",NA
"I16.B000634.3_56_F.1.1","Fb_1",NA
"K15.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"M9.B000634.3_56_F.1.1","Edc_1",NA
"O6.B000634.3_56_F.1.1","Fb_1",NA
"K16.B000634.3_56_F.1.1","Edc_1",NA
"M10.B000634.3_56_F.1.1","Edc_1",NA
"O7.B000634.3_56_F.1.1","Edc_1",NA
"B20.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"D22.B000634.3_56_F.1.1","Fb_2",NA
"G12.B000634.3_56_F.1.1","Fb_1",NA
"I17.B000634.3_56_F.1.1","Fb_2",NA
"A1.B000634.3_56_F.1.1","Edc_2_coronary_vascular",NA
"C1.B000634.3_56_F.1.1","Fb_2",NA
"E2.B000634.3_56_F.1.1","Fb_1",NA
"K19.B000634.3_56_F.1.1","Fb_1",NA
"M12.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"O8.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"G17.B000634.3_56_F.1.1","Immune_Cells_1",NA
"I20.B000634.3_56_F.1.1","Fb_1",NA
"A4.B000634.3_56_F.1.1","Fb_2",NA
"C2.B000634.3_56_F.1.1","Fb_1",NA
"E3.B000634.3_56_F.1.1","Fb_1",NA
"G19.B000634.3_56_F.1.1","Fb_2",NA
"I21.B000634.3_56_F.1.1","Fb_1",NA
"K20.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"M15.B000634.3_56_F.1.1","Fb_1",NA
"A5.B000634.3_56_F.1.1","Fb_2",NA
"C4.B000634.3_56_F.1.1","Fb_2",NA
"O9.B000634.3_56_F.1.1","Edc_1",NA
"E4.B000634.3_56_F.1.1","Fb_1",NA
"M16.B000634.3_56_F.1.1","Fb_1",NA
"O12.B000634.3_56_F.1.1","Fb_1",NA
"G21.B000634.3_56_F.1.1","Fb_1",NA
"J1.B000634.3_56_F.1.1","Fb_1",NA
"K21.B000634.3_56_F.1.1","Fb_2",NA
"E6.B000634.3_56_F.1.1","Fb_1",NA
"G22.B000634.3_56_F.1.1","Fb_1",NA
"J3.B000634.3_56_F.1.1","Edc_1",NA
"K22.B000634.3_56_F.1.1","Edc_1",NA
"M17.B000634.3_56_F.1.1","Fb_2",NA
"O17.B000634.3_56_F.1.1","Edc_1",NA
"A9.B000634.3_56_F.1.1","SMCs","Myofibroblast"
"C10.B000634.3_56_F.1.1","Fb_1",NA
"A11.B000634.3_56_F.1.1","Fb_2",NA
"C11.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"E11.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"H2.B000634.3_56_F.1.1","Fb_1",NA
"J5.B000634.3_56_F.1.1","Fb_2",NA
"L2.B000634.3_56_F.1.1","Fb_2",NA
"M22.B000634.3_56_F.1.1","Edc_1",NA
"O19.B000634.3_56_F.1.1","Fb_1",NA
"A13.B000634.3_56_F.1.1","Edc_1",NA
"C14.B000634.3_56_F.1.1","Fb_2",NA
"E12.B000634.3_56_F.1.1","Edc_1",NA
"H3.B000634.3_56_F.1.1","Fb_2",NA
"J7.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"L5.B000634.3_56_F.1.1","Fb_1",NA
"A14.B000634.3_56_F.1.1","Fb_2",NA
"C15.B000634.3_56_F.1.1","Fb_1",NA
"E14.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"N1.B000634.3_56_F.1.1","Edc_1",NA
"O20.B000634.3_56_F.1.1","Fb_1",NA
"H4.B000634.3_56_F.1.1","Fb_2",NA
"J10.B000634.3_56_F.1.1","Fb_1",NA
"L6.B000634.3_56_F.1.1","Fb_1",NA
"N3.B000634.3_56_F.1.1","Fb_1",NA
"P2.B000634.3_56_F.1.1","Fb_1",NA
"A15.B000634.3_56_F.1.1","Fb_1",NA
"C16.B000634.3_56_F.1.1","Fb_2",NA
"E19.B000634.3_56_F.1.1","Fb_2",NA
"H11.B000634.3_56_F.1.1","Edc_1",NA
"J12.B000634.3_56_F.1.1","Edc_1",NA
"L9.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"A16.B000634.3_56_F.1.1","Fb_2",NA
"C18.B000634.3_56_F.1.1","Fb_2",NA
"E20.B000634.3_56_F.1.1","SMCs","Smooth_Muscle_Cells"
"H14.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"J13.B000634.3_56_F.1.1","Edc_1",NA
"L10.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"N7.B000634.3_56_F.1.1","Edc_1",NA
"P15.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"P8.B000634.3_56_F.1.1","Edc_1",NA
"H15.B000634.3_56_F.1.1","Fb_1",NA
"J15.B000634.3_56_F.1.1","Fb_1",NA
"N8.B000634.3_56_F.1.1","Fb_2",NA
"P17.B000634.3_56_F.1.1","Fb_1",NA
"A17.B000634.3_56_F.1.1","Fb_1",NA
"C19.B000634.3_56_F.1.1","Fb_1",NA
"E22.B000634.3_56_F.1.1","Fb_2",NA
"A18.B000634.3_56_F.1.1","Fb_1",NA
"D1.B000634.3_56_F.1.1","Fb_2",NA
"F2.B000634.3_56_F.1.1","Fb_1",NA
"C21.B000634.3_56_F.1.1","Fb_1",NA
"H18.B000634.3_56_F.1.1","Fb_1",NA
"J18.B000634.3_56_F.1.1","SMCs","Myofibroblast"
"F1.B000634.3_56_F.1.1","Fb_1",NA
"H16.B000634.3_56_F.1.1","Fb_1",NA
"J17.B000634.3_56_F.1.1","Edc_1",NA
"L13.B000634.3_56_F.1.1","Fb_1",NA
"N11.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"P18.B000634.3_56_F.1.1","CMs",NA
"L15.B000634.3_56_F.1.1","Edc_1",NA
"A21.B000634.3_56_F.1.1","Fb_1",NA
"D2.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"F4.B000634.3_56_F.1.1","Fb_1",NA
"H20.B000634.3_56_F.1.1","Fb_1",NA
"J19.B000634.3_56_F.1.1","Fb_1",NA
"L16.B000634.3_56_F.1.1","Fb_1",NA
"N15.B000634.3_56_F.1.1","Fb_1",NA
"P21.B000634.3_56_F.1.1","Fb_1",NA
"N14.B000634.3_56_F.1.1","Fb_1",NA
"P19.B000634.3_56_F.1.1","Edc_1",NA
"H21.B000634.3_56_F.1.1","Fb_2",NA
"J20.B000634.3_56_F.1.1","Fb_1",NA
"L17.B000634.3_56_F.1.1","Fb_2",NA
"N16.B000634.3_56_F.1.1","Fb_2",NA
"B1.B000634.3_56_F.1.1","Fb_2",NA
"D3.B000634.3_56_F.1.1","Fb_1",NA
"F5.B000634.3_56_F.1.1","Edc_1",NA
"B6.B000634.3_56_F.1.1","Edc_2_coronary_vascular",NA
"D6.B000634.3_56_F.1.1","Fb_2",NA
"F15.B000634.3_56_F.1.1","Fb_2",NA
"B2.B000634.3_56_F.1.1","Fb_2",NA
"D5.B000634.3_56_F.1.1","Fb_1",NA
"F7.B000634.3_56_F.1.1","Edc_1",NA
"I1.B000634.3_56_F.1.1","Fb_1",NA
"J21.B000634.3_56_F.1.1","Immune_Cells_1",NA
"L18.B000634.3_56_F.1.1","Fb_1",NA
"N17.B000634.3_56_F.1.1","SMCs","Myofibroblast"
"I3.B000634.3_56_F.1.1","Fb_1",NA
"B7.B000634.3_56_F.1.1","Fb_1",NA
"D9.B000634.3_56_F.1.1","Fb_1",NA
"F21.B000634.3_56_F.1.1","Fb_1",NA
"I4.B000634.3_56_F.1.1","Immune_Cells_1",NA
"K2.B000634.3_56_F.1.1","Fb_1",NA
"J22.B000634.3_56_F.1.1","Edc_1",NA
"L20.B000634.3_56_F.1.1","Fb_2",NA
"N20.B000634.3_56_F.1.1","Fb_2",NA
"L19.B000634.3_56_F.1.1","Fb_2",NA
"N19.B000634.3_56_F.1.1","Edc_1",NA
"B8.B000634.3_56_F.1.1","Fb_1",NA
"D10.B000634.3_56_F.1.1","Fb_1",NA
"F22.B000634.3_56_F.1.1","Fb_1",NA
"I5.B000634.3_56_F.1.1","Fb_2",NA
"K3.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"M1.B000634.3_56_F.1.1","Fb_1",NA
"N21.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"M2.B000634.3_56_F.1.1","Fb_1",NA
"N22.B000634.3_56_F.1.1","Fb_1",NA
"B12.B000634.3_56_F.1.1","Fb_1",NA
"D15.B000634.3_56_F.1.1","Fb_1",NA
"B9.B000634.3_56_F.1.1","Fb_1",NA
"D11.B000634.3_56_F.1.1","Fb_2",NA
"G1.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"I7.B000634.3_56_F.1.1","Fb_1",NA
"K10.B000634.3_56_F.1.1","Fb_2",NA
"G5.B000634.3_56_F.1.1","Fb_1",NA
"I10.B000634.3_56_F.1.1","Edc_3_endocardial",NA
"K11.B000634.3_56_F.1.1","Fb_1",NA
"M3.B000634.3_56_F.1.1","Fb_1",NA
"O2.B000634.3_56_F.1.1","Fb_2",NA
"B11.B000636.3_56_F.1.1","Edc_1",NA
"I9.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"G4.B000636.3_56_F.1.1","Edc_1",NA
"J13.B000636.3_56_F.1.1","Edc_1",NA
"A11.B000636.3_56_F.1.1","Edc_1",NA
"C16.B000636.3_56_F.1.1","Edc_1",NA
"H9.B000636.3_56_F.1.1","Fb_1",NA
"A12.B000636.3_56_F.1.1","Immune_Cells_2",NA
"G6.B000636.3_56_F.1.1","Edc_1",NA
"H10.B000636.3_56_F.1.1","Edc_1",NA
"G7.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"H11.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"B16.B000636.3_56_F.1.1","Fb_1",NA
"G8.B000636.3_56_F.1.1","Fb_1",NA
"F6.B000636.3_56_F.1.1","Fb_1",NA
"H13.B000636.3_56_F.1.1","Edc_1",NA
"F7.B000636.3_56_F.1.1","Edc_1",NA
"G10.B000636.3_56_F.1.1","Edc_1",NA
"E4.B000636.3_56_F.1.1","Immune_Cells_1",NA
"H15.B000636.3_56_F.1.1","Edc_1",NA
"F9.B000636.3_56_F.1.1","Red_blood_cells",NA
"H16.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"H17.B000636.3_56_F.1.1","Edc_1",NA
"D4.B000636.3_56_F.1.1","Edc_1",NA
"A22.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"F11.B000636.3_56_F.1.1","Edc_1",NA
"H18.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"D6.B000636.3_56_F.1.1","SMCs","Myofibroblast"
"E9.B000636.3_56_F.1.1","Edc_1",NA
"H21.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"B1.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"C5.B000636.3_56_F.1.1","Edc_1",NA
"B2.B000636.3_56_F.1.1","Edc_1",NA
"D7.B000636.3_56_F.1.1","Edc_1",NA
"E10.B000636.3_56_F.1.1","Edc_1",NA
"E11.B000636.3_56_F.1.1","Edc_1",NA
"J3.B000636.3_56_F.1.1","Edc_1",NA
"D10.B000636.3_56_F.1.1","Edc_1",NA
"F17.B000636.3_56_F.1.1","Edc_1",NA
"B7.B000636.3_56_F.1.1","Fb_2",NA
"D13.B000636.3_56_F.1.1","Edc_1",NA
"I5.B000636.3_56_F.1.1","Edc_1",NA
"D14.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"E17.B000636.3_56_F.1.1","Edc_1",NA
"I6.B000636.3_56_F.1.1","Immune_Cells_1",NA
"J8.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"B10.B000636.3_56_F.1.1","Red_blood_cells",NA
"L17.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"L19.B000636.3_56_F.1.1","Fb_3",NA
"P2.B000636.3_56_F.1.1","Immune_Cells_2",NA
"O2.B000636.3_56_F.1.1","Edc_1",NA
"N1.B000636.3_56_F.1.1","Edc_1",NA
"O3.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"J16.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"K21.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"N3.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"O5.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"N4.B000636.3_56_F.1.1","Edc_1",NA
"M3.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"N7.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"N8.B000636.3_56_F.1.1","Edc_1",NA
"O10.B000636.3_56_F.1.1","Immune_Cells_2",NA
"P12.B000636.3_56_F.1.1","Edc_1",NA
"P13.B000636.3_56_F.1.1","Immune_Cells_1",NA
"L6.B000636.3_56_F.1.1","Edc_1",NA
"O13.B000636.3_56_F.1.1","Edc_1",NA
"P15.B000636.3_56_F.1.1","Edc_1",NA
"P14.B000636.3_56_F.1.1","Edc_1",NA
"O14.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"P16.B000636.3_56_F.1.1","Edc_1",NA
"K6.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"M12.B000636.3_56_F.1.1","Fb_1",NA
"L9.B000636.3_56_F.1.1","Edc_1",NA
"P17.B000636.3_56_F.1.1","Edc_1",NA
"K9.B000636.3_56_F.1.1","Red_blood_cells",NA
"M13.B000636.3_56_F.1.1","Edc_1",NA
"N16.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"P20.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"K10.B000636.3_56_F.1.1","Immune_Cells_1",NA
"L12.B000636.3_56_F.1.1","Edc_1",NA
"K11.B000636.3_56_F.1.1","SMCs","Myofibroblast"
"K12.B000636.3_56_F.1.1","Edc_1",NA
"P22.B000636.3_56_F.1.1","Edc_2_coronary_vascular",NA
"O19.B000636.3_56_F.1.1","CMs",NA
"M17.B000636.3_56_F.1.1","Edc_1",NA
"A4.B002010.3_39_F.1.1","Fb_3",NA
"B7.B002010.3_39_F.1.1","Fb_2",NA
"I5.B002010.3_39_F.1.1","Fb_2",NA
"J7.B002010.3_39_F.1.1","Fb_2",NA
"K12.B002010.3_39_F.1.1","Fb_2",NA
"L14.B002010.3_39_F.1.1","Fb_2",NA
"M16.B002010.3_39_F.1.1","Immune_Cells_2",NA
"N19.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"O21.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"C9.B002010.3_39_F.1.1","Fb_2",NA
"A5.B002010.3_39_F.1.1","Fb_3",NA
"D13.B002010.3_39_F.1.1","Fb_2",NA
"E17.B002010.3_39_F.1.1","Fb_2",NA
"F19.B002010.3_39_F.1.1","Immune_Cells_1",NA
"H1.B002010.3_39_F.1.1","Immune_Cells_1",NA
"H2.B002010.3_39_F.1.1","Edc_1",NA
"I6.B002010.3_39_F.1.1","Fb_2",NA
"J8.B002010.3_39_F.1.1","Fb_2",NA
"K13.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"L15.B002010.3_39_F.1.1","Fb_2",NA
"M17.B002010.3_39_F.1.1","Fb_2",NA
"O22.B002010.3_39_F.1.1","Fb_2",NA
"B8.B002010.3_39_F.1.1","Fb_2",NA
"C11.B002010.3_39_F.1.1","Fb_2",NA
"D14.B002010.3_39_F.1.1","Fb_2",NA
"E18.B002010.3_39_F.1.1","Fb_2",NA
"F20.B002010.3_39_F.1.1","Immune_Cells_1",NA
"E19.B002010.3_39_F.1.1","Fb_1",NA
"F21.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"H3.B002010.3_39_F.1.1","Fb_2",NA
"I7.B002010.3_39_F.1.1","Fb_2",NA
"J9.B002010.3_39_F.1.1","Fb_2",NA
"K14.B002010.3_39_F.1.1","Fb_2",NA
"L16.B002010.3_39_F.1.1","Fb_2",NA
"M19.B002010.3_39_F.1.1","Immune_Cells_1",NA
"A6.B002010.3_39_F.1.1","Fb_2",NA
"B9.B002010.3_39_F.1.1","Edc_1",NA
"C12.B002010.3_39_F.1.1","Fb_2",NA
"D15.B002010.3_39_F.1.1","Edc_1",NA
"B10.B002010.3_39_F.1.1","Fb_3",NA
"C13.B002010.3_39_F.1.1","Edc_1",NA
"D16.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"F22.B002010.3_39_F.1.1","Edc_1",NA
"H4.B002010.3_39_F.1.1","Edc_1",NA
"I8.B002010.3_39_F.1.1","Fb_2",NA
"J10.B002010.3_39_F.1.1","Fb_2",NA
"K15.B002010.3_39_F.1.1","Fb_2",NA
"L17.B002010.3_39_F.1.1","Fb_2",NA
"N21.B002010.3_39_F.1.1","Fb_2",NA
"P1.B002010.3_39_F.1.1","Fb_2",NA
"A7.B002010.3_39_F.1.1","Fb_2",NA
"C14.B002010.3_39_F.1.1","Fb_2",NA
"D17.B002010.3_39_F.1.1","Fb_2",NA
"E21.B002010.3_39_F.1.1","Fb_2",NA
"G1.B002010.3_39_F.1.1","Fb_3",NA
"H5.B002010.3_39_F.1.1","Fb_2",NA
"I9.B002010.3_39_F.1.1","Fb_2",NA
"J11.B002010.3_39_F.1.1","Fb_2",NA
"K16.B002010.3_39_F.1.1","Edc_1",NA
"L18.B002010.3_39_F.1.1","Fb_2",NA
"M21.B002010.3_39_F.1.1","Fb_2",NA
"O1.B002010.3_39_F.1.1","Immune_Cells_1",NA
"P3.B002010.3_39_F.1.1","Immune_Cells_2",NA
"M20.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"P2.B002010.3_39_F.1.1","Fb_2",NA
"B11.B002010.3_39_F.1.1","Immune_Cells_2",NA
"I10.B002010.3_39_F.1.1","Fb_1",NA
"J12.B002010.3_39_F.1.1","Immune_Cells_1",NA
"K17.B002010.3_39_F.1.1","Edc_1",NA
"M22.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"P4.B002010.3_39_F.1.1","Fb_2",NA
"A10.B002010.3_39_F.1.1","Fb_2",NA
"B13.B002010.3_39_F.1.1","Fb_2",NA
"C16.B002010.3_39_F.1.1","Immune_Cells_1",NA
"D19.B002010.3_39_F.1.1","Fb_2",NA
"A9.B002010.3_39_F.1.1","Fb_2",NA
"B12.B002010.3_39_F.1.1","Fb_2",NA
"C15.B002010.3_39_F.1.1","Edc_1",NA
"D18.B002010.3_39_F.1.1","Fb_2",NA
"E22.B002010.3_39_F.1.1","Fb_2",NA
"G2.B002010.3_39_F.1.1","Edc_1",NA
"H6.B002010.3_39_F.1.1","Edc_1",NA
"F1.B002010.3_39_F.1.1","Edc_1",NA
"P5.B002010.3_39_F.1.1","Fb_2",NA
"A11.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"B14.B002010.3_39_F.1.1","Fb_2",NA
"C17.B002010.3_39_F.1.1","Fb_1",NA
"D22.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"F2.B002010.3_39_F.1.1","Edc_1",NA
"G4.B002010.3_39_F.1.1","Fb_2",NA
"G3.B002010.3_39_F.1.1","Fb_2",NA
"H8.B002010.3_39_F.1.1","Edc_1",NA
"I12.B002010.3_39_F.1.1","Fb_2",NA
"J15.B002010.3_39_F.1.1","Immune_Cells_1",NA
"H7.B002010.3_39_F.1.1","Edc_1",NA
"I11.B002010.3_39_F.1.1","Fb_2",NA
"J14.B002010.3_39_F.1.1","Fb_2",NA
"K18.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"L20.B002010.3_39_F.1.1","Fb_2",NA
"N1.B002010.3_39_F.1.1","Fb_2",NA
"O3.B002010.3_39_F.1.1","Edc_1",NA
"K19.B002010.3_39_F.1.1","Fb_2",NA
"B15.B002010.3_39_F.1.1","Edc_1",NA
"C18.B002010.3_39_F.1.1","Immune_Cells_1",NA
"E1.B002010.3_39_F.1.1","Fb_2",NA
"F3.B002010.3_39_F.1.1","Fb_2",NA
"G5.B002010.3_39_F.1.1","SMCs","Myofibroblast"
"H9.B002010.3_39_F.1.1","Fb_2",NA
"I13.B002010.3_39_F.1.1","Immune_Cells_1",NA
"J16.B002010.3_39_F.1.1","Immune_Cells_2",NA
"K20.B002010.3_39_F.1.1","Fb_2",NA
"L22.B002010.3_39_F.1.1","Fb_2",NA
"L21.B002010.3_39_F.1.1","Fb_1",NA
"N3.B002010.3_39_F.1.1","Fb_2",NA
"N2.B002010.3_39_F.1.1","Fb_2",NA
"O4.B002010.3_39_F.1.1","Fb_2",NA
"P6.B002010.3_39_F.1.1","Immune_Cells_2",NA
"A12.B002010.3_39_F.1.1","Fb_3",NA
"O5.B002010.3_39_F.1.1","Edc_1",NA
"G6.B002010.3_39_F.1.1","Edc_1",NA
"H11.B002010.3_39_F.1.1","Fb_2",NA
"I14.B002010.3_39_F.1.1","Fb_2",NA
"J17.B002010.3_39_F.1.1","Fb_2",NA
"K21.B002010.3_39_F.1.1","Fb_2",NA
"M1.B002010.3_39_F.1.1","Fb_3",NA
"N4.B002010.3_39_F.1.1","Fb_1",NA
"O6.B002010.3_39_F.1.1","Fb_2",NA
"P8.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"A14.B002010.3_39_F.1.1","Fb_2",NA
"B16.B002010.3_39_F.1.1","Fb_2",NA
"C19.B002010.3_39_F.1.1","Fb_2",NA
"E2.B002010.3_39_F.1.1","Edc_1",NA
"F4.B002010.3_39_F.1.1","Fb_2",NA
"B17.B002010.3_39_F.1.1","Fb_2",NA
"M2.B002010.3_39_F.1.1","Edc_1",NA
"N5.B002010.3_39_F.1.1","Fb_2",NA
"O7.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"A15.B002010.3_39_F.1.1","Fb_2",NA
"B18.B002010.3_39_F.1.1","Fb_2",NA
"C21.B002010.3_39_F.1.1","SMCs","Smooth_Muscle_Cells"
"E4.B002010.3_39_F.1.1","Fb_2",NA
"C20.B002010.3_39_F.1.1","Immune_Cells_1",NA
"F6.B002010.3_39_F.1.1","Fb_2",NA
"G9.B002010.3_39_F.1.1","Fb_2",NA
"H13.B002010.3_39_F.1.1","Edc_1",NA
"F5.B002010.3_39_F.1.1","Fb_2",NA
"G7.B002010.3_39_F.1.1","Edc_1",NA
"H12.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"I15.B002010.3_39_F.1.1","Fb_2",NA
"J18.B002010.3_39_F.1.1","Fb_2",NA
"K22.B002010.3_39_F.1.1","Immune_Cells_1",NA
"I16.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"A16.B002010.3_39_F.1.1","Fb_2",NA
"B19.B002010.3_39_F.1.1","Fb_2",NA
"C22.B002010.3_39_F.1.1","Immune_Cells_1",NA
"E5.B002010.3_39_F.1.1","Fb_2",NA
"F7.B002010.3_39_F.1.1","Fb_2",NA
"G10.B002010.3_39_F.1.1","Fb_2",NA
"H14.B002010.3_39_F.1.1","Fb_1",NA
"I17.B002010.3_39_F.1.1","Edc_1",NA
"J21.B002010.3_39_F.1.1","Fb_2",NA
"J20.B002010.3_39_F.1.1","Fb_2",NA
"L2.B002010.3_39_F.1.1","Fb_2",NA
"M4.B002010.3_39_F.1.1","Fb_2",NA
"L1.B002010.3_39_F.1.1","Fb_1",NA
"M3.B002010.3_39_F.1.1","Fb_2",NA
"N6.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"O8.B002010.3_39_F.1.1","Fb_2",NA
"N7.B002010.3_39_F.1.1","Fb_2",NA
"F8.B002010.3_39_F.1.1","Fb_2",NA
"G11.B002010.3_39_F.1.1","Fb_2",NA
"H15.B002010.3_39_F.1.1","Fb_2",NA
"I18.B002010.3_39_F.1.1","Fb_2",NA
"J22.B002010.3_39_F.1.1","Fb_2",NA
"L3.B002010.3_39_F.1.1","Edc_3_endocardial",NA
"M5.B002010.3_39_F.1.1","Fb_2",NA
"N8.B002010.3_39_F.1.1","Fb_2",NA
"O9.B002010.3_39_F.1.1","Fb_2",NA
"A17.B002010.3_39_F.1.1","Fb_2",NA
"B20.B002010.3_39_F.1.1","Immune_Cells_1",NA
"D1.B002010.3_39_F.1.1","Fb_2",NA
"E6.B002010.3_39_F.1.1","Fb_2",NA
"A19.B002010.3_39_F.1.1","Fb_2",NA
"K1.B002010.3_39_F.1.1","Fb_2",NA
"L4.B002010.3_39_F.1.1","Fb_2",NA
"M6.B002010.3_39_F.1.1","Fb_2",NA
"N9.B002010.3_39_F.1.1","Fb_2",NA
"O11.B002010.3_39_F.1.1","Edc_1",NA
"A20.B002010.3_39_F.1.1","Fb_2",NA
"B22.B002010.3_39_F.1.1","Fb_2",NA
"B21.B002010.3_39_F.1.1","SMCs","Smooth_Muscle_Cells"
"D3.B002010.3_39_F.1.1","Fb_3",NA
"E8.B002010.3_39_F.1.1","Fb_2",NA
