"","annotation","subannotation"
"I7.MAA000638.3_9_M.1.1","oligodendrocytes",NA
"J9.MAA000638.3_9_M.1.1","pericytes",NA
"C15.MAA000638.3_9_M.1.1","unknown",NA
"C17.MAA000638.3_9_M.1.1","unknown",NA
"F4.MAA000638.3_9_M.1.1","neurons","excitatory"
"H9.MAA000638.3_9_M.1.1","neurons","excitatory"
"F7.MAA000638.3_9_M.1.1","endothelial","vascular"
"E5.MAA000638.3_9_M.1.1","unknown",NA
"G10.MAA000638.3_9_M.1.1","neurons","excitatory"
"H12.MAA000638.3_9_M.1.1","neurons","undetermined"
"I15.MAA000638.3_9_M.1.1","neurons","excitatory"
"C1.MAA000638.3_9_M.1.1","unknown",NA
"E9.MAA000638.3_9_M.1.1","neurons","undetermined"
"F11.MAA000638.3_9_M.1.1","pericytes",NA
"D7.MAA000638.3_9_M.1.1","neurons","excitatory"
"C3.MAA000638.3_9_M.1.1","OPCs",NA
"H16.MAA000638.3_9_M.1.1","neurons","excitatory"
"M13.MAA000638.3_9_M.1.1","neurons","undetermined"
"K8.MAA000638.3_9_M.1.1","unknown",NA
"M15.MAA000638.3_9_M.1.1","neurons","excitatory"
"K13.MAA000638.3_9_M.1.1","unknown",NA
"M19.MAA000638.3_9_M.1.1","neurons","undetermined"
"K16.MAA000638.3_9_M.1.1","neurons","excitatory"
"M22.MAA000638.3_9_M.1.1","neurons","undetermined"
"L22.MAA000638.3_9_M.1.1","unknown",NA
"N7.MAA000638.3_9_M.1.1","neurons","excitatory"
"B5.MAA000641.3_9_M.1.1","unknown",NA
"N1.MAA000641.3_9_M.1.1","unknown",NA
"M19.MAA000641.3_9_M.1.1","neurons","excitatory"
"P5.MAA000641.3_9_M.1.1","unknown",NA
"N2.MAA000641.3_9_M.1.1","unknown",NA
"N3.MAA000641.3_9_M.1.1","endothelial","vascular"
"A4.MAA000641.3_9_M.1.1","unknown",NA
"N9.MAA000641.3_9_M.1.1","unknown",NA
"C2.MAA000641.3_9_M.1.1","unknown",NA
"P18.MAA000641.3_9_M.1.1","unknown",NA
"C4.MAA000641.3_9_M.1.1","unknown",NA
"C12.MAA000641.3_9_M.1.1","endothelial","vascular"
"A10.MAA000641.3_9_M.1.1","unknown",NA
"C15.MAA000641.3_9_M.1.1","endothelial","vascular"
"L6.MAA000641.3_9_M.1.1","unknown",NA
"A11.MAA000641.3_9_M.1.1","unknown",NA
"C17.MAA000641.3_9_M.1.1","OPCs",NA
"A12.MAA000641.3_9_M.1.1","unknown",NA
"A16.MAA000641.3_9_M.1.1","unknown",NA
"D3.MAA000641.3_9_M.1.1","unknown",NA
"A15.MAA000641.3_9_M.1.1","unknown",NA
"L15.MAA000641.3_9_M.1.1","unknown",NA
"A17.MAA000641.3_9_M.1.1","unknown",NA
"O7.MAA000641.3_9_M.1.1","unknown",NA
"B1.MAA000641.3_9_M.1.1","unknown",NA
"M3.MAA000641.3_9_M.1.1","unknown",NA
"P2.MAA000641.3_9_M.1.1","unknown",NA
"M5.MAA000641.3_9_M.1.1","unknown",NA
"G4.MAA000641.3_9_M.1.1","neurons","excitatory"
"P4.MAA000641.3_9_M.1.1","unknown",NA
"N4.MAA000902.3_11_M.1.1","oligodendrocytes",NA
"A16.MAA000902.3_11_M.1.1","oligodendrocytes",NA
"I11.MAA000902.3_11_M.1.1","oligodendrocytes",NA
"L20.MAA000902.3_11_M.1.1","oligodendrocytes",NA
"M15.MAA000902.3_11_M.1.1","oligodendrocytes",NA
"E9.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"G13.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"I15.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"B10.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"B9.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"E10.MAA000923.3_9_M.1.1","neurons","inhibitory"
"G15.MAA000923.3_9_M.1.1","OPCs",NA
"I19.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"E15.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"B11.MAA000923.3_9_M.1.1","OPCs",NA
"E16.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"G20.MAA000923.3_9_M.1.1","endothelial","vascular"
"B12.MAA000923.3_9_M.1.1","OPCs",NA
"E17.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G21.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"A1.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A5.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"B16.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"D2.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"E20.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"B13.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"G22.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"J5.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"E21.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"J11.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"J10.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"E22.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"J12.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"A9.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"H4.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"J13.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"B19.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"A11.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A13.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"D9.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"H6.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"J18.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"D8.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"F2.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"D11.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"K1.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"H8.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"D18.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"F10.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"C4.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"D17.MAA000923.3_9_M.1.1","endothelial","vascular"
"H11.MAA000923.3_9_M.1.1","pericytes",NA
"C6.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"D19.MAA000923.3_9_M.1.1","pericytes",NA
"A22.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"F13.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"F15.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"I2.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"B1.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"C9.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"F18.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"I3.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"E3.MAA000923.3_9_M.1.1","OPCs",NA
"I4.MAA000923.3_9_M.1.1","astrocytes","myelinating_oligodendrocytes"
"C12.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"G2.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"I5.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"C13.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"G4.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"I6.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"B5.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"E7.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"G10.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"I12.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"P4.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"L8.MAA000923.3_9_M.1.1","endothelial","vSMCs"
"L10.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"P8.MAA000923.3_9_M.1.1","endothelial","vascular"
"L12.MAA000923.3_9_M.1.1","endothelial","vascular"
"N19.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"L13.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"P11.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"L17.MAA000923.3_9_M.1.1","endothelial","vascular"
"N22.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"P17.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"P18.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"M3.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"P20.MAA000923.3_9_M.1.1","OPCs",NA
"M8.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"M10.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"O7.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"M15.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"K4.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"M18.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"O15.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"K9.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"N3.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"K11.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"O19.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"K15.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"K16.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"O20.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"N9.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"O21.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"K20.MAA000923.3_9_M.1.1","endothelial","vSMCs"
"N11.MAA000923.3_9_M.1.1","OPCs",NA
"K21.MAA000923.3_9_M.1.1","oligodendrocytes",NA
"P3.MAA000923.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"F5.MAA000924.3_8_M.1.1","unknown",NA
"I15.MAA000924.3_8_M.1.1","unknown",NA
"C17.MAA000924.3_8_M.1.1","unknown",NA
"I18.MAA000924.3_8_M.1.1","unknown",NA
"E12.MAA000924.3_8_M.1.1","neurons","undetermined"
"K12.MAA000924.3_8_M.1.1","unknown",NA
"G3.MAA000924.3_8_M.1.1","astrocytes","Berg.Glia"
"F2.MAA000924.3_8_M.1.1","unknown",NA
"G13.MAA000925.3_9_M.1.1","endothelial","vascular"
"L21.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"G17.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"B18.MAA000925.3_9_M.1.1","neurons","inhibitory"
"H2.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"M11.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"H4.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"B20.MAA000925.3_9_M.1.1","neurons","inhibitory"
"B21.MAA000925.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H9.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"M16.MAA000925.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"B22.MAA000925.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H15.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"M18.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"M19.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"C10.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"I3.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"I18.MAA000925.3_9_M.1.1","NPCS",NA
"M20.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"J3.MAA000925.3_9_M.1.1","endothelial","vSMCs"
"M21.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"C17.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"C18.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"J14.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"D9.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"J15.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"D15.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"J16.MAA000925.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"N13.MAA000925.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"J18.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"J17.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"N14.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"N16.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"J19.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"N17.MAA000925.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"E10.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"J20.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"E16.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"J21.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"N20.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"K4.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"F3.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"F13.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"K10.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"K19.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"F21.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"G3.MAA000925.3_9_M.1.1","neurons","inhibitory"
"A21.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"G10.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"O19.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"P7.MAA000925.3_9_M.1.1","neurons","inhibitory"
"P12.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"P15.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"P18.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"O8.MAA000925.3_9_M.1.1","oligodendrocytes",NA
"B13.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"C16.MAA000926.3_9_M.1.1","endothelial","vascular"
"D19.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"F6.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"G18.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"A7.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"B14.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"C17.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"D20.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"F7.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"G19.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"I4.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"I3.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"K22.MAA000926.3_9_M.1.1","astrocytes","myelinating_oligodendrocytes"
"M8.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"J15.MAA000926.3_9_M.1.1","endothelial","vascular"
"K21.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"M7.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"O16.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"P20.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"D22.MAA000926.3_9_M.1.1","neurons","inhibitory"
"F8.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G20.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"I9.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"J17.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"M9.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"N13.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"O18.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"P22.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"O17.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"P21.MAA000926.3_9_M.1.1","endothelial","vascular"
"A8.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"B15.MAA000926.3_9_M.1.1","astrocytes","myelinating_oligodendrocytes"
"C18.MAA000926.3_9_M.1.1","endothelial","vascular"
"L2.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"M10.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"N14.MAA000926.3_9_M.1.1","endothelial","vascular"
"O19.MAA000926.3_9_M.1.1","endothelial","vascular"
"A10.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"B17.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"A9.MAA000926.3_9_M.1.1","unknown",NA
"C21.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"E2.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"E1.MAA000926.3_9_M.1.1","OPCs",NA
"F9.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"G21.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"I10.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"J18.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"F10.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H1.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"I11.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"L4.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"J20.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"A11.MAA000926.3_9_M.1.1","endothelial","vascular"
"B18.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"E3.MAA000926.3_9_M.1.1","unknown",NA
"F12.MAA000926.3_9_M.1.1","pericytes",NA
"I12.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"J21.MAA000926.3_9_M.1.1","OPCs",NA
"M11.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"N15.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"O20.MAA000926.3_9_M.1.1","endothelial","vascular"
"A12.MAA000926.3_9_M.1.1","OPCs",NA
"B19.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"D1.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"E4.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"F13.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"H3.MAA000926.3_9_M.1.1","OPCs",NA
"I14.MAA000926.3_9_M.1.1","endothelial","vascular"
"J22.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"L6.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"M14.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"N18.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"L5.MAA000926.3_9_M.1.1","endothelial","vascular"
"M13.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"N16.MAA000926.3_9_M.1.1","endothelial","vascular"
"O22.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"E5.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"F14.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H4.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"I15.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"K1.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"L7.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"M15.MAA000926.3_9_M.1.1","neurons","excitatory"
"A14.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"D2.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"L8.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"M16.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"N21.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"P2.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"B22.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"D4.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"E7.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"B21.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"D3.MAA000926.3_9_M.1.1","unknown",NA
"E6.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"F16.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"H5.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"I16.MAA000926.3_9_M.1.1","endothelial","vascular"
"K2.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"F17.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"A18.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"C1.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"D5.MAA000926.3_9_M.1.1","unknown",NA
"E8.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"H6.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"F19.MAA000926.3_9_M.1.1","OPCs",NA
"I17.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"K3.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"L10.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"M17.MAA000926.3_9_M.1.1","endothelial","vascular"
"N22.MAA000926.3_9_M.1.1","endothelial","vascular"
"P4.MAA000926.3_9_M.1.1","OPCs",NA
"H7.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"A19.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"C3.MAA000926.3_9_M.1.1","pericytes",NA
"D6.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"E9.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"I18.MAA000926.3_9_M.1.1","endothelial","vascular"
"F20.MAA000926.3_9_M.1.1","endothelial","vascular"
"H8.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"K4.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"L12.MAA000926.3_9_M.1.1","endothelial","vascular"
"M18.MAA000926.3_9_M.1.1","endothelial","vascular"
"O1.MAA000926.3_9_M.1.1","astrocytes","myelinating_oligodendrocytes"
"P5.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"I19.MAA000926.3_9_M.1.1","OPCs",NA
"A20.MAA000926.3_9_M.1.1","pericytes",NA
"C4.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"D7.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"K5.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"E10.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"F21.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"L13.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"M20.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"O2.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"P6.MAA000926.3_9_M.1.1","endothelial","vascular"
"H9.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A21.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"C5.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"D8.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"E11.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"G1.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"I20.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"H10.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"I21.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"K6.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"L14.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"M21.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"P7.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"K7.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A22.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"C6.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"D9.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"E12.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"G2.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H12.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"I22.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"K8.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"M22.MAA000926.3_9_M.1.1","pericytes",NA
"O4.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"P8.MAA000926.3_9_M.1.1","endothelial","vascular"
"B4.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"C7.MAA000926.3_9_M.1.1","pericytes",NA
"D10.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"E13.MAA000926.3_9_M.1.1","pericytes",NA
"G3.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"H13.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"K9.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"L17.MAA000926.3_9_M.1.1","endothelial","vascular"
"N1.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"P9.MAA000926.3_9_M.1.1","OPCs",NA
"L18.MAA000926.3_9_M.1.1","endothelial","vascular"
"C8.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"D11.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"E14.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G4.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"H14.MAA000926.3_9_M.1.1","endothelial","vascular"
"J4.MAA000926.3_9_M.1.1","pericytes",NA
"K12.MAA000926.3_9_M.1.1","neurons","undetermined"
"L19.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"O6.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"P10.MAA000926.3_9_M.1.1","OPCs",NA
"B5.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"D12.MAA000926.3_9_M.1.1","neurons","inhibitory"
"E18.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"G6.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"H16.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"J5.MAA000926.3_9_M.1.1","neurons","excitatory"
"K13.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"L20.MAA000926.3_9_M.1.1","endothelial","vascular"
"O8.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"P13.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"B6.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"C9.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G7.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"H18.MAA000926.3_9_M.1.1","endothelial","vascular"
"J7.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"K14.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"L22.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"N5.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"O9.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"P14.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"C10.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"D13.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"E19.MAA000926.3_9_M.1.1","neurons","excitatory"
"M1.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"N6.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"P15.MAA000926.3_9_M.1.1","endothelial","vascular"
